Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
87.5	2.49065937731393	-0.0660656023672513	-31.7725242018596	-0.0689984201707755	-48.356967262032	-49.9192432065539	-53.5549797004592	-44.3060863462325	-56.1217926287645	-44.6018310716621	-0.0593827268664036	-30.7792026630468	-0.0630639010141425	-0.106249445000192	-31.2846731880614	-0.109561576210273
88	3.97772875108113	1.83432355952458	-32.5271123938983	1.83273237600245	-49.5320726395622	-50.8938745442334	-55.231899578588	-43.7675029200221	-54.0007635480577	-44.1999167363541	1.83376095861312	-31.5541380590956	1.83176985453932	1.79626959487248	-31.9410390138234	1.79443244196329
88.5	5.07326096816984	3.21393806747291	-34.139531134452	3.21313919522559	-50.7044958062863	-52.6749761752355	-55.0846697557209	-43.1438147523474	-50.6843887874289	-43.985461481515	3.20888972202848	-33.183746005778	3.20789300799452	3.17781524814392	-33.53471014746	3.17688931833153
89	5.82723390512289	4.15500180137527	-37.0582238077737	4.15467334463905	-51.7666758515122	-55.7091322764852	-54.0099682102645	-42.946447187773	-49.6506730830671	-43.9899473939225	4.14732758994568	-36.1185894397047	4.14691907021759	4.12120757265156	-36.5539902359237	4.12083579513745
89.5	6.26919076067622	4.70369588838699	-42.7818193863707	4.70361839999329	-52.5984044778408	-61.3840735629541	-53.2145152733798	-43.5647220173887	-51.3683866254254	-44.352117583798	4.69475142477117	-41.8618873304092	4.69465545703853	4.67306892242332	-42.6390558208498	4.67298827771617
90	6.41486042283538	4.88376101198265	-77.6982051913216	4.88376098801709	-53.0470522115483	-74.5125175182798	-53.0781544728419	-44.9888727186047	-56.6514102585549	-45.2956177517998	4.87462495299362	-73.1117721327694	4.87462488394666	4.85736728004738	-55.9996435907156	4.85736371485145
90.5	6.26919076067622	4.70257540624754	-42.4889815154308	4.70249249131249	-52.9509578687464	-61.3066656482358	-53.6365097312107	-46.4162047683774	-54.5953952691982	-47.1326718430919	4.69420701597132	-41.5494291424512	4.69410387627403	4.68144556657623	-40.9265731152852	4.68132617095134
91	5.82723390512289	4.15284659304056	-36.9115345357759	4.15250668362579	-52.2708158463422	-55.8959821671922	-54.74260275535	-46.1808605756753	-48.2605018866883	-50.3772253667677	4.14622805698594	-35.9875951146013	4.14580692032366	4.13770745937457	-35.8323287342072	4.13727013613365
91.5	5.07326096816986	3.21074208387245	-34.0411392179978	3.20992430277186	-51.1734883655947	-53.0289606381161	-55.7615426585337	-44.4556482527305	-44.7628940630391	-56.1113489309507	3.20704710959267	-33.123147115955	3.20603595992083	3.2017505049367	-33.1186672807739	3.20073707622746
92	3.97772875108117	1.82968153548682	-32.4527610505728	1.82806113983189	-49.9084116930479	-51.3633553201734	-55.3649745296391	-42.7153176364541	-42.7859174433063	-60.6403777037261	1.83052349389751	-31.5344409144429	1.8285218447816	1.82611422580914	-31.5658409862986	1.82412498093094
92.5	2.49065937731399	-0.07327421889842	-31.7134543106766	-0.0762521537357179	-48.6586853059946	-50.4544948914162	-53.3609339890432	-41.465380549284	-41.7037806272874	-54.1888145062415	-0.0654208373070892	-30.7861894960858	-0.0691012070440265	-0.0735317959235581	-30.782350159257	-0.0772223110324169
93	0.527578442249441	-2.64642074283376	-31.6512500965072	-2.65188554679938	-47.5160046854977	-50.0944381391478	-51.0059069036623	-40.6809748264561	-41.2202051142886	-50.0079009911471	-2.62747227116651	-30.7013979034868	-2.63424447957237	-2.64820150334425	-30.6152040348258	-2.6551426475813
93.5	-2.06299635753967	-6.16591113135595	-32.1999145340863	-6.17674854697697	-46.5217642272499	-50.1607380463933	-48.9829936898439	-40.2224842665283	-41.1750475567589	-47.2789686368271	-6.12930597679512	-31.2065890153103	-6.1428183443664	-6.18203600177459	-30.9992151527983	-6.19638374467376
94	-5.58845340124471	-11.1133019265704	-33.3462409268075	-11.1393509960271	-45.7058121030119	-50.5730019550101	-47.4195198949626	-39.9511876369743	-41.4512368307769	-45.2964335985958	-11.0581778627714	-32.2804700624417	-11.0910781026801	-11.1943106507418	-31.8778287517627	-11.2315750727979
94.5	-10.8392957506306	-16.6418636390391	-35.0877382695919	-16.704427172615	-45.1028102867909	-51.2862445848626	-46.2992485704671	-39.7948534926013	-41.9543276016175	-43.8643050071334	-16.7263957323811	-33.9182191792228	-16.8101063944328	-16.9784392054428	-33.1213454835307	-17.0853018355741
95	-21.4787950988922	-15.077722690182	-37.3086519156219	-15.1037838533474	-44.7503136950062	-52.287677223868	-45.5926472959372	-39.78680754812	-42.6874561780713	-42.9095991933822	-15.3264713950561	-36.0385680834055	-15.3634903603672	-15.3010456422283	-34.4528453817677	-15.3541655885462
95.5	-22.4718224782224	-12.0304965267161	-39.3679365267544	-12.0385214612139	-44.6794521160363	-53.5586647459918	-45.2814802452603	-40.0157085512552	-43.8268871198002	-42.3500763570142	-12.2126875926631	-38.1650152357016	-12.2237310129573	-12.1296862221218	-35.5368738583964	-12.1495498399098
96	-14.521547325546	-10.6612551592722	-39.8825597554921	-10.6664540869035	-44.9063204085465	-54.9658192229821	-45.3573343725842	-40.497670193989	-45.6223359622025	-42.0920890641141	-10.8035840012572	-39.0681268569742	-10.8100651806787	-10.7265540223153	-36.3005633060834	-10.7386039861037
96.5	-11.9129531491148	-10.58184832057	-38.783985689541	-10.5884233739889	-45.4260796568038	-56.1314404286819	-45.8119105190888	-41.0938553799543	-47.9789316218306	-42.0895100785163	-10.7010238283805	-38.2663036143543	-10.708638251362	-10.6416596946439	-36.9583924399592	-10.6518132611121
97	-11.1740394338172	-11.587800808992	-37.4363792984446	-11.5991115713471	-46.2063934548346	-56.6320183121351	-46.6191522369935	-41.6529265363343	-49.5862963345799	-42.4149944854435	-11.6902550519988	-36.9634133194337	-11.7031706376489	-11.6606443729072	-37.6033743561593	-11.671712256675
97.5	-11.6365578068123	-13.7415813239916	-36.5013741273225	-13.7646465535883	-47.1722862499524	-56.5739766573591	-47.7017283565793	-42.3125830165749	-49.2797956511951	-43.2873232394879	-13.8290054385244	-35.9848857997229	-13.8555222585859	-13.8535615154746	-38.0719262131837	-13.8700344597157
98	-13.1808974250306	-17.4606721228165	-36.0784612800379	-17.5207905833636	-48.1772000311669	-56.4477670860459	-48.8774791516639	-43.4590635284155	-48.5691281735907	-45.0599749652321	-17.5352630823604	-35.5063187870842	-17.6051131065839	-17.6731353226508	-38.2984939242547	-17.710904326692
98.5	-16.0313424205856	-23.7309611099949	-36.1237038807132	-23.9887937458763	-48.9924727493675	-56.5318033012007	-49.8343854424288	-45.3488314734547	-48.4349604549148	-48.2846037124512	-23.8625448988675	-35.4968434740122	-24.1713638230544	-24.2880366243205	-38.5250270325193	-24.4549159431633
99	-21.1337265997556	-25.5307164433341	-36.559804005389	-25.8876608187765	-49.4131565178434	-56.8145936072444	-50.2851450484683	-47.8125799226221	-48.9513569833899	-54.1829898230875	-25.9587423707131	-35.8759974529349	-26.4256092324126	-25.8653827604068	-38.9410405299537	-26.0847339182942
99.5	-34.9136759547946	-19.9400552123094	-37.2782156124243	-20.0209662069831	-49.4594105742696	-57.2102294404361	-50.2573878795681	-50.4921741582848	-50.5625555825267	-68.4305799487622	-20.1883479988912	-36.536835754802	-20.2902115371995	-19.9896806671466	-39.3648302637605	-20.0401222831147
100	-27.178747456742	-16.9299260047336	-38.119145830604	-16.9630787051568	-49.3812861812836	-57.7381090338471	-50.0666474000504	-53.9031421620627	-54.8037723134408	-61.1780562047718	-17.1158344473487	-37.3354899183384	-17.1573194731315	-16.973362541612	-39.469944641287	-16.9978729781812
100.5	-20.7587593797812	-15.5741194920427	-38.8815217298224	-15.5944458706219	-49.4499929959079	-58.5059858306124	-50.0263395626044	-55.5418008500724	-59.9258991028995	-57.5100296543055	-15.7317345482052	-38.0949034189826	-15.7570118478189	-15.6200723098547	-39.386156210994	-15.6383570940777
101	-18.2594845355218	-15.3169809590479	-39.4111040095272	-15.3339328959579	-49.8347474544898	-59.5825875377836	-50.3212657173307	-50.5923740971021	-51.7867728844826	-56.7822448434525	-15.4563011285729	-38.6687351757399	-15.4770779608562	-15.361112452785	-39.6372848060333	-15.3773671752465
101.5	-17.4409665370794	-15.9699821760694	-39.7112904242796	-15.988371791312	-50.5989931383801	-60.9648614063643	-51.0177552279144	-47.0413621944224	-47.6366614461984	-55.9661021282998	-16.0935667760557	-39.0416668377803	-16.1156507912861	-16.0223845851403	-40.5939851776073	-16.0375684813226
102	-17.7978178092488	-17.5497370668659	-39.9257953524228	-17.5749392394921	-51.6915554099694	-62.6460996371183	-52.0549451758008	-45.6803044127414	-46.2610418140005	-54.7054830715066	-17.6569791176067	-39.336043452365	-17.6865835855568	-17.6449892715038	-42.2052941051171	-17.6602127809507
102.5	-19.2708520806856	-20.2781683398366	-40.214318726076	-20.3224661523459	-52.8894922291356	-64.4990686655218	-53.2001386901674	-46.0301813820889	-46.8393842651024	-53.7257712302165	-20.3692174950164	-39.7006353297226	-20.4201726107795	-20.4788538151088	-43.716349663944	-20.4995108111759
103	-22.1558962418287	-24.6048815463918	-40.6735227546328	-24.7136105222121	-53.8416215936555	-65.7515574746518	-54.1308024488178	-47.7202768636698	-49.2004609712627	-53.1140548157561	-24.7058031734218	-40.2192794802163	-24.8295717547337	-24.9605483173869	-44.008082513796	-25.0149671211225
103.5	-27.6597856968729	-28.7851246162413	-41.3359073718646	-29.0334747332188	-54.4311021954448	-65.6096819713524	-54.7754769421102	-49.9750196411331	-53.4803266053065	-52.5410046503474	-29.0871515136488	-40.9083209260292	-29.3825115117799	-28.6784409482846	-43.3168731561596	-28.8303253512464
104	-48.4867842650407	-25.5449337731876	-42.1909584175562	-25.6399779224396	-54.9583788322985	-65.1211821612901	-55.3982355288188	-50.36550151616	-56.367286618204	-51.6211786432104	-25.8092304053685	-41.7596135336785	-25.9209996916094	-25.1458486732088	-42.6124194891558	-25.2243809021856
104.5	-30.3251505368928	-22.0022078615365	-43.1715947008879	-22.0355128904182	-55.6718707551986	-65.542756131359	-56.14403157793	-48.0639302303279	-52.159470603966	-50.2066812260162	-22.1599810947286	-42.7470944754118	-22.1980856421348	-21.8073438636684	-42.4275685725348	-21.8451577367513
105	-24.7768278812674	-20.1315747878305	-44.084468452145	-20.1490881819179	-56.3655641712045	-67.1359082045058	-56.7454067279389	-45.6928729828291	-49.0859338171303	-48.3514309198012	-20.227572129708	-43.7425060745177	-20.2469479164578	-20.0613447461265	-43.090369295618	-20.0830200488033
105.5	-22.4370942939529	-19.533632261485	-44.6257764514917	-19.547098398381	-56.637419691142	-68.6546259324255	-56.919311222524	-44.024585449851	-48.3630819236396	-46.01917722843	-19.5815400737174	-44.4661779561365	-19.5956663157736	-19.5388747096724	-44.6199300852581	-19.5523753270714
106	-21.6333565576456	-20.0555637953345	-44.7207331418431	-20.0704234990425	-56.6197109209771	-67.8010102931439	-56.9638613121317	-42.4807043321594	-49.6853127924592	-43.3976988578296	-20.0566173123398	-44.7799833027236	-20.0712788859352	-20.1489025425364	-45.6362291115126	-20.1611957771793
106.5	-21.9554570291064	-21.8022256689685	-44.7516096413779	-21.8243031398162	-56.8320734793213	-65.9279086545195	-57.4027952296249	-40.557114497602	-50.4096629012527	-41.0313862700722	-21.7491838939489	-45.0176439952467	-21.7696937868342	-22.0844874531912	-44.4414359474453	-22.1098010890786
107	-23.3756341934115	-25.2435214807691	-45.1898590564627	-25.2877149763839	-57.4873959966415	-64.5840001777487	-58.4301762637697	-38.7370961986422	-47.3726290243893	-39.3765536677861	-25.1141718541913	-45.6760160003041	-25.1524997415632	-26.02795258836	-43.0987057819092	-26.1140533348646
107.5	-26.2097730531316	-31.9535638990141	-46.2474956703503	-32.1182277675351	-58.2626031540709	-63.8243936544356	-59.6763695859936	-37.740028162119	-45.0002230210097	-38.6440573939952	-31.6641961834152	-46.9914929026419	-31.7934675001733	-34.8614760903573	-43.2999695592707	-35.5330286368744
108	-31.7125369410165	-37.9498954077184	-47.7378689834325	-38.4316807090476	-58.4510396080632	-63.5535984343884	-60.0553008966082	-37.9299197830311	-44.9389430137223	-38.8942025200829	-37.975469810539	-48.7310858639953	-38.356661010486	-36.6055417433176	-45.6174304780345	-37.1881838958518
108.5	-54.4898846574594	-29.8046825357339	-48.9941841482491	-29.8573405393402	-57.8587102522707	-63.8098864562274	-59.1314876789699	-39.3280088808835	-47.3239109261853	-40.0781847929914	-29.8021830215297	-50.1026702364389	-29.8428994636373	-28.4713384618087	-49.7938840614901	-28.5034851393387
109	-33.7417504971836	-26.4343163707421	-49.4341992506757	-26.4561379735509	-57.2231617980191	-64.4594159061786	-58.1327500303549	-41.2066707504496	-49.0219906214189	-41.9917532037093	-26.345900326025	-50.5755892286178	-26.3623302918598	-25.586145940992	-49.1400324433683	-25.6053483372332
109.5	-28.1938303418075	-25.2300584198193	-49.3665441247633	-25.2468454868199	-57.228314698846	-64.889364553723	-58.044625903385	-41.8264658620099	-45.4800607649204	-44.2765800959634	-25.0895869982707	-50.6729670935168	-25.1016109537862	-24.6310792255647	-45.8400012229703	-24.6640812947256
110	-25.7556217338771	-25.4065493711224	-49.3427102212417	-25.4241305092757	-57.9065010167052	-64.5479520153177	-58.9672086544093	-41.5277137853473	-43.0762517507534	-46.7576252596329	-25.2372084886894	-50.9380477169468	-25.2489111703436	-24.9179484551866	-44.7959178909125	-24.9628468020771
110.5	-24.8113955036272	-26.8212730047823	-49.7172960530448	-26.8436241140991	-58.4330465531812	-63.8538289195616	-59.9023117379559	-42.1146567374458	-42.9580409768348	-49.6471150465188	-26.6566225486274	-51.6117848357369	-26.6705208848609	-26.3480611148151	-45.9125115990991	-26.396339299966
111	-24.9485361672192	-29.5933950139218	-50.825713158846	-29.6262191018637	-58.0687738120515	-63.4489622927634	-59.5544888647402	-43.9356458801859	-44.6237040523282	-52.2767253753212	-29.5169965683585	-52.9368797980962	-29.536802071838	-29.0240221905714	-48.6057698822768	-29.0721074080574
111.5	-26.1115322789692	-33.8959273906681	-53.0540656304035	-33.9489693902839	-57.5540149204989	-63.5038341396421	-58.8272545430784	-45.8304347071793	-46.8669092243389	-52.5606269276116	-34.1776268233463	-55.2464319837216	-34.211715261414	-32.9595655919204	-51.0329465839004	-33.0277762565941
112	-28.5303972162318	-37.9224535795841	-56.4009034505811	-37.9845462385945	-57.4438679727097	-63.7625071526554	-58.5982870918043	-46.443620610384	-48.3653064627105	-50.9101105063915	-38.7397652520981	-58.7123835040178	-38.7836907720475	-36.5818843791858	-52.4029062924513	-36.6970781722171
112.5	-33.0845140157085	-36.6362712857733	-58.6120007791534	-36.6639147713883	-57.2347194226539	-63.6069344374466	-58.3729554499618	-46.4818343898747	-50.3126538584289	-48.802276971751	-36.5191314155467	-61.8842738858824	-36.5317759293997	-36.3277423549076	-53.3880831252576	-36.4140518472039
113	-45.1412184109575	-34.8644868876181	-57.5338580965997	-34.888038695424	-56.613801026186	-62.6471102949822	-57.8589601921547	-46.5500468808041	-54.0453972982026	-47.4014260614037	-34.3383543550888	-60.7829294447708	-34.348213054926	-35.1353715735447	-51.9356946830817	-35.2270629523059
113.5	-39.508129266719	-35.002312283577	-56.5739159491485	-35.0326610118705	-56.0833534389386	-61.4197544651332	-57.5870568975208	-46.9621456378848	-56.3787378143248	-47.4896594573737	-34.435555037206	-58.5518941783741	-34.452420310688	-35.5792114203268	-50.4598764681791	-35.7227185253799
114	-32.226541302528	-36.8803369828687	-56.4533649378047	-36.9285193806123	-55.7573038104046	-60.6447145451336	-57.4612627449379	-48.3770613622183	-56.1093226701866	-49.1787914423602	-36.784094829372	-56.9872381994188	-36.8257386436731	-38.2214359232721	-51.3384544424953	-38.4386550932339
114.5	-29.1619581780053	-37.4123687833841	-56.6197140527385	-37.464809568514	-55.2386664984686	-60.573664222766	-56.7429506954715	-51.087819209987	-59.3475790017691	-51.7899920780601	-38.3709573352592	-55.6352471719218	-38.4532695788669	-39.2179477086019	-55.7972223334274	-39.3144804288397
115	-27.7873066103873	-33.9528987940508	-57.1007820907697	-33.973987502871	-54.546209625683	-60.9983823511271	-55.6607708473509	-53.4417436329796	-64.1872336117299	-53.8238649798425	-34.2254451341249	-54.3921377516849	-34.2674416423595	-34.7649953268259	-61.3744062961977	-34.7744864516292
115.5	-27.5216161798378	-31.0719929958017	-58.1714169132626	-31.0804704553	-53.9480478527178	-61.4383034545224	-54.8005312169859	-51.2767068481066	-55.5962842767544	-53.2823650746044	-30.8396494932374	-53.8730915895961	-30.8613027044614	-31.7638539483413	-55.6379763614135	-31.7816885533426
116	-28.2192516804671	-29.6681908405438	-59.2833753943826	-29.6729387587672	-53.3643115715506	-61.7113078577507	-54.051354810286	-47.2977860746904	-51.6266536771321	-49.2980005874637	-29.2168060989551	-54.5601433395895	-29.2295143517391	-30.409089485814	-52.7776833150511	-30.4343351382885
116.5	-29.9785958769577	-29.4423184332601	-60.2389301528548	-29.4459350622423	-52.7670326064892	-62.1243366253444	-53.3022628069444	-44.7956557079129	-50.0366980090794	-46.3394337973163	-28.8988609602406	-56.6559279499486	-28.9061461659906	-30.0111617251442	-51.7592948045703	-30.0402975272735
117	-33.2690963594305	-30.4813372187628	-61.5234652100209	-30.484754985268	-52.4047221235536	-62.7131974610356	-52.8293363322746	-44.1830961855623	-49.2900563934239	-45.7853921194077	-29.9275883575931	-59.1034392388109	-29.9328420165821	-30.8078372144507	-50.6803557447224	-30.8527922422687
117.5	-39.961309980329	-33.6835989055296	-60.7700439477458	-33.6921017626343	-52.2498723165932	-63.0243959241916	-52.6293330575687	-44.3599120744436	-48.6689940645239	-46.3717425312568	-33.1874273200624	-58.919503318813	-33.1990460194928	-34.1303970690479	-49.2952500181378	-34.264672165614
118	-53.6185168045425	-42.3683637651147	-57.4911433279496	-42.5039666273532	-51.8658728309886	-63.0099368997969	-52.213108237536	-43.1806640225677	-48.3131146306537	-44.7716341296121	-41.1448769098826	-57.1568248155896	-41.2550528260507	-40.4797304722695	-48.2719446259871	-41.2694057635858
118.5	-37.580749312084	-37.5929348986925	-54.3829328140429	-37.6848468555813	-51.2029366436615	-62.8848318632118	-51.508268371988	-41.8296156775161	-48.9041501680881	-42.7777636189956	-36.0254388177737	-55.4279586643496	-36.0755617027932	-33.6940988129732	-47.9514542006051	-33.8601823111291
119	-32.9661626996779	-31.2419415805757	-51.5839248119337	-31.2822690342107	-50.7949257746074	-62.1804875477473	-51.1226521639497	-42.3674140495159	-50.4958149188382	-43.0930539519394	-30.475929024025	-53.4760025475924	-30.4977496665345	-29.4144619850659	-48.275250107311	-29.4712875391045
119.5	-30.7443780009873	-28.9402577396137	-49.0960634675451	-28.9823601693096	-50.8726374456394	-60.8748229198788	-51.329969588649	-45.3467624498495	-50.9105903576122	-46.7597452096074	-28.6157366863584	-51.369262041586	-28.6388353149248	-28.1457974563667	-48.453934723787	-28.1864419036472
120	-29.7919551709487	-28.7441331685979	-47.3308498432974	-28.8046863246683	-50.9598229337647	-59.8275221786685	-51.5635655969801	-48.9180863958915	-49.773002969345	-56.3971405327893	-28.9096092483868	-49.6428753105227	-28.946447440866	-28.61558224723	-47.1675308030321	-28.6766255531969
120.5	-29.7797428514213	-29.9535791919053	-46.2872171798354	-30.0557957650788	-50.5358716802653	-59.449977401366	-51.132735416735	-50.0864679076824	-50.3662553357664	-62.135171763687	-30.6936996120911	-48.4399879928611	-30.7672914875813	-30.1349470593673	-45.1695410779087	-30.2733763486612
121	-30.6448603400603	-31.9865616505863	-45.5470740815299	-32.1822111858179	-49.9424517182422	-59.6711026958506	-50.431250304108	-53.2628318328761	-54.1432091823917	-60.6267415133888	-33.0200516837401	-47.3958446260197	-33.1815829309909	-32.1985175832674	-43.8876903013314	-32.5033197268414
121.5	-32.5247519146212	-33.9308502259431	-44.8493317190534	-34.2974015825605	-49.59135839471	-60.386255613013	-49.9689636796924	-53.6393722239152	-60.5279928461101	-54.6341141231436	-34.0727027287018	-46.2708574300935	-34.3427252683952	-33.8064195015634	-43.5269459376002	-34.2961869637889
122	-35.922616250575	-35.1823750337995	-44.4396334140084	-35.7308995874281	-49.325274663799	-61.4299476455692	-49.6013631588406	-49.7460245004955	-57.542362113509	-50.5348780023291	-34.0441883142426	-45.4066593415437	-34.3737298021909	-34.2311710570867	-43.5579058050102	-34.7704266507865
122.5	-42.8241661951402	-36.8367456292782	-44.4087777517638	-37.6716945504159	-48.8647953579951	-62.3444540602242	-49.0642071706988	-46.5628325294361	-52.5316545702955	-47.8296172811839	-35.1620554604505	-44.9670034088089	-35.6418536280184	-34.7370000840026	-43.3909802911006	-35.3735383845329
123	-55.004393187966	-40.0826231435804	-44.4633063307527	-42.0528111571143	-48.1883442955548	-62.8558488480671	-48.339197550732	-41.9884599444714	-48.107913258231	-43.2053899511023	-37.9836006671368	-44.6819011765412	-39.028711596459	-35.8063508278506	-43.4921907148984	-36.6175533505756
123.5	-39.8487791768585	-39.7228009044981	-44.285687569688	-41.591747800101	-47.3841703756772	-63.071769564539	-47.5030076569243	-38.6915788530188	-45.391738925717	-39.7361839882606	-37.1079896652161	-44.2116773740241	-38.0490542878855	-35.7830319819178	-44.8453244512381	-36.3584852613851
124	-35.266457712315	-34.776757377466	-43.9697565581616	-35.3340059174253	-46.4532248835605	-62.9696786846895	-46.5511800812319	-36.905438069381	-44.4238339283055	-37.7518423153745	-32.905944313094	-43.6469997108222	-33.2884737517708	-33.5633277761234	-48.0306332288185	-33.7214288569684
124.5	-32.9833170116042	-31.1785876807197	-43.5074771790282	-31.4403565924001	-45.3485114449786	-62.8971584344259	-45.4255603304746	-35.7786109044055	-44.3635030705121	-36.4261561779457	-29.9955801755264	-43.0089536329975	-30.2181824196731	-30.8871146429579	-52.1656298758306	-30.9195901208063
125	-31.9107100933413	-29.0270996357446	-42.9417466359421	-29.2071064158566	-44.1910697359436	-63.1750286909949	-44.2462961456067	-35.3764155589032	-43.9219479152765	-36.0303230109185	-28.5245840099153	-42.318752275699	-28.7097637945953	-29.231901659611	-56.4650777231936	-29.2401217699215
125.5	-31.7141516871235	-28.2951672414441	-42.574867144913	-28.4603820120872	-43.1593798047668	-63.2223385589644	-43.2023965450675	-36.6561747547937	-43.2489751164341	-37.7304382380883	-28.5849615151716	-41.8418895715998	-28.7951250216801	-28.7803468476326	-62.9949568121178	-28.7819927558278
126	-32.3033035944562	-29.1075965752935	-42.4777685598268	-29.3122213337444	-42.3091204961095	-62.5366495020383	-42.350530020437	-39.9498991359012	-43.5787434510364	-42.4188679973893	-30.4279041177776	-41.6568129329465	-30.7681514533357	-29.1616303764823	-50.1428153741014	-29.1964163328924
126.5	-33.7453010343732	-31.7172551427996	-42.6095359007213	-32.0861214776041	-41.6781083151756	-61.4762355224818	-41.7238441250896	-42.0968048641187	-45.507813119579	-44.7402654895098	-34.505874045207	-41.7335702788078	-35.4174585835067	-30.5072821419726	-45.2576936551598	-30.6552337672241
127	-36.3309285279057	-36.5912149659888	-42.8448450503538	-37.7656237598323	-41.1636931393406	-60.4614812639374	-41.2150467101624	-42.2109257935145	-48.7418607516359	-43.3027105990056	-40.8009884362748	-41.9494393473888	-47.1392859609311	-33.7672932058247	-43.5307864540187	-34.251959664905
127.5	-40.9861629378272	-39.5763630776996	-43.1014674150167	-42.1264665852801	-40.4574180061049	-59.799021259807	-40.5082530565839	-41.1378085955165	-51.8814260874587	-41.5201022022609	-40.9277454755451	-42.2441447537297	-46.7532988920394	-35.844579949404	-42.8926677063964	-36.799204984997
128	-52.9253140412304	-36.3874644671706	-43.4180513449467	-37.3464027522353	-39.5853577626632	-59.4185158935489	-39.6307242178932	-36.9534830621011	-54.8619005150935	-37.0243561575954	-39.990342843989	-42.6660716722681	-43.3631561461408	-32.3020008760915	-42.2672848962498	-32.7634502988235
128.5	-46.4791246187595	-36.0969628654291	-43.9219425607192	-36.8801338507948	-38.7958945848936	-59.1547778185045	-38.8360646878605	-34.763588891974	-58.4872710478323	-34.7820534534011	-42.5446647249607	-43.2956212370072	-50.5364291064884	-30.9362017530564	-42.4425208291623	-31.2546033393441
129	-39.3677399607462	-40.1747874163666	-44.5151962539099	-42.1682648267721	-37.9945770541825	-59.3203875911844	-38.0266994840148	-35.171786031993	-61.0370106250718	-35.1830534680468	-39.0626742607602	-44.0310266303122	-40.7282742518203	-32.42054348749	-43.5573759362675	-32.7683813766083
129.5	-36.0738065523292	-43.5084508879632	-45.0831884271066	-48.6778155339736	-37.110229829253	-60.0492801599817	-37.1323600282064	-36.6872872255081	-57.600850494403	-36.722621281213	-34.930416060952	-44.7985923411305	-35.4028881290971	-35.9995655924622	-43.4998498573843	-36.8498769764457
130	-34.3066949456703	-36.4537200163602	-45.1795550547529	-37.0790235998565	-36.2965225386068	-60.8006820733327	-36.3119444863441	-37.5178648944923	-50.3606714739976	-37.749625793368	-33.5698180327129	-45.1750572343409	-33.8807862691904	-39.2516390075498	-42.5869219651227	-41.959590549526
130.5	-33.477654890282	-32.6348490942827	-44.6219004907212	-32.9187703437615	-35.5345299666191	-61.1093005646097	-35.5465778153127	-38.4133248864673	-46.7670845332422	-39.099209958158	-34.2379688879496	-45.0000236310063	-34.6185698819264	-37.3878840255064	-43.1015915081491	-38.7445849333368
131	-33.3755088588461	-30.8794343870131	-44.4182181656502	-31.0760878063542	-34.7350618490176	-60.6413869972336	-34.7462230193361	-36.9230558137264	-45.6217935377827	-37.5525709207691	-37.0383520485226	-45.3251939860617	-37.7357897616373	-34.0016947400438	-44.796693510445	-34.3792908002855
131.5	-33.9435591553974	-30.7654705919754	-45.486914782188	-30.9144295243578	-33.9160144039556	-59.6575404916415	-33.9276078152695	-33.7459018380357	-44.6891198626331	-34.1102814890063	-39.7951061118268	-47.0401842020753	-40.7026410355139	-32.43094299408	-46.9246956100719	-32.5880666394443
132	-35.2373518015371	-32.3417989094092	-46.8747769091733	-32.4974841782356	-33.0986043572215	-59.2269736528658	-33.1092085468004	-32.4612823317788	-43.3781840678051	-32.8279728384075	-35.8244445471604	-48.817707100618	-36.0481070538458	-32.5297838298923	-51.0704438102066	-32.5909871362958
132.5	-37.4702972504869	-36.1353441358857	-46.0270727005378	-36.6051175289784	-32.3370793037753	-59.4131187099998	-32.3456025780628	-32.8538421069319	-43.755561492491	-33.2218727352387	-32.630596704507	-47.693821479318	-32.7681018503554	-33.293845911603	-51.1207243564374	-33.3660734541682
133	-41.2494953170643	-42.3777934195444	-44.5072056956671	-46.4943284847189	-31.6338599929033	-59.6554991704989	-31.6407142921877	-33.2099769660354	-47.0757209884099	-33.3920654685142	-32.121824072854	-46.0486478608717	-32.3013162950174	-34.3159957282459	-47.1703586686016	-34.5471240591371
133.5	-49.0230439204115	-39.1315060615354	-43.9586034980691	-40.8647435862121	-30.9319844858546	-60.2472326306714	-30.9370720963258	-33.3526566346473	-51.1252255056231	-33.4258007679034	-33.9323961275274	-45.4029793310162	-34.2535281823582	-37.0402145443769	-46.9337879250151	-37.5097772422103
134	-54.7232622361141	-36.6249359532908	-43.909738785309	-37.5232904487271	-30.3026663991543	-61.018293373712	-30.3063511305723	-34.741013505397	-52.0511665797918	-34.8224529139801	-33.288454848864	-45.1119213711576	-33.5836532333954	-43.2918201852814	-46.4007655548218	-46.2056656824798
134.5	-43.5542186645865	-38.4876311209417	-43.7347843344648	-40.0288033938628	-29.7925406167042	-60.4010597964258	-29.7963173926241	-34.8725868143691	-63.1206900310978	-34.8790925923447	-29.9768974133722	-44.5951510456741	-30.1295017310312	-36.8604106560411	-43.5988708624178	-37.8946592851068
