Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
94	-5.58845340124471	-11.1133019265704	-33.3462409268075	-11.1393509960271	-45.7058121030119	-50.5730019550101	-47.4195198949626	-5.32662385820537	-11.0211050261265	-6.69039625041372	-11.0581778627714	-32.2804700624417	-11.0910781026801	-2.04322089010148	-10.981046567806	-2.63660101245828
94.5	-10.8392957506306	-16.6418636390391	-35.0877382695919	-16.704427172615	-45.1028102867909	-51.2862445848626	-46.2992485704671	-5.50119712558051	-12.0950557372041	-6.5751636701607	-16.7263957323811	-33.9182191792228	-16.8101063944328	-3.85138900351256	-12.1046911729962	-4.55469608186219
95	-21.4787950988922	-15.077722690182	-37.3086519156219	-15.1037838533474	-44.7503136950062	-52.287677223868	-45.5926472959372	-5.88849046658639	-13.5861931622803	-6.69726073397596	-15.3264713950561	-36.0385680834055	-15.3634903603672	-5.74412191891764	-13.6847383960095	-6.5048012681749
95.5	-22.4718224782224	-12.0304965267161	-39.3679365267544	-12.0385214612139	-44.6794521160363	-53.5586647459918	-45.2814802452603	-6.46651428424951	-15.4812913613625	-7.0487419040018	-12.2126875926631	-38.1650152357016	-12.2237310129573	-7.76723875924023	-15.7334171650807	-8.52304194109961
96	-14.521547325546	-10.6612551592722	-39.8825597554921	-10.6664540869035	-44.9063204085465	-54.9658192229821	-45.3573343725842	-7.22466493549977	-17.7346824921618	-7.62909862362451	-10.8035840012572	-39.0681268569742	-10.8100651806787	-10.0128507066314	-18.2462171153548	-10.7196718206334
96.5	-11.9129531491148	-10.58184832057	-38.783985689541	-10.5884233739889	-45.4260796568038	-56.1314404286819	-45.8119105190888	-8.17308974344087	-20.2471525025186	-8.45119493376054	-10.7010238283805	-38.2663036143543	-10.708638251362	-12.5603318736543	-21.170514842444	-13.2038242896492
97	-11.1740394338172	-11.587800808992	-37.4363792984446	-11.5991115713471	-46.2063934548346	-56.6320183121351	-46.6191522369935	-9.35356352697755	-22.8443190958559	-9.55245463088125	-11.6902550519988	-36.9634133194337	-11.7031706376489	-15.2960589130736	-24.2973518984131	-15.8802244625583
97.5	-11.6365578068123	-13.7415813239916	-36.5013741273225	-13.7646465535883	-47.1722862499524	-56.5739766573591	-47.7017283565793	-10.8526334976245	-25.197743849431	-11.0153317136455	-13.8290054385244	-35.9848857997229	-13.8555222585859	-17.5065597072255	-26.9026671092675	-18.0367261807794
98	-13.1808974250306	-17.4606721228165	-36.0784612800379	-17.5207905833636	-48.1772000311669	-56.4477670860459	-48.8774791516639	-12.8210007327919	-26.7415148884512	-13.0007593951487	-17.5352630823604	-35.5063187870842	-17.6051131065839	-18.1358651612289	-27.7835113866596	-18.63441519877
98.5	-16.0313424205856	-23.7309611099949	-36.1237038807132	-23.9887937458763	-48.9924727493675	-56.5318033012007	-49.8343854424288	-15.5108586331153	-27.187573252746	-15.8165679350583	-23.8625448988675	-35.4968434740122	-24.1713638230544	-17.5838421674742	-27.234605067	-18.0820132331239
99	-21.1337265997556	-25.5307164433341	-36.559804005389	-25.8876608187765	-49.4131565178434	-56.8145936072444	-50.2851450484683	-19.345556745668	-27.1296514898429	-20.1368529422681	-25.9587423707131	-35.8759974529349	-26.4256092324126	-16.9533114005244	-26.6434838920294	-17.4467166701131
99.5	-34.9136759547946	-19.9400552123094	-37.2782156124243	-20.0209662069831	-49.4594105742696	-57.2102294404361	-50.2573878795681	-24.6154380989161	-27.3053150104922	-27.971698621125	-20.1883479988912	-36.536835754802	-20.2902115371995	-16.6585436113709	-26.6591842458018	-17.1160473412072
100	-27.178747456742	-16.9299260047336	-38.119145830604	-16.9630787051568	-49.3812861812836	-57.7381090338471	-50.0666474000504	-26.1941641066785	-28.0700401060434	-30.7441954868522	-17.1158344473487	-37.3354899183384	-17.1573194731315	-16.7160220440036	-27.4162481949156	-17.1023302552945
100.5	-20.7587593797812	-15.5741194920427	-38.8815217298224	-15.5944458706219	-49.4499929959079	-58.5059858306124	-50.0263395626044	-22.5450916171281	-29.5966528263244	-23.4988631621675	-15.7317345482052	-38.0949034189826	-15.7570118478189	-17.1040924437389	-28.9410672328201	-17.3983423002825
101	-18.2594845355218	-15.3169809590479	-39.4111040095272	-15.3339328959579	-49.8347474544898	-59.5825875377836	-50.3212657173307	-20.2365431906336	-32.1676586953479	-20.5242695533835	-15.4563011285729	-38.6687351757399	-15.4770779608562	-17.914056258988	-31.2742268561663	-18.1191641094382
101.5	-17.4409665370794	-15.9699821760694	-39.7112904242796	-15.988371791312	-50.5989931383801	-60.9648614063643	-51.0177552279144	-19.4230305168592	-36.3587182499248	-19.5118790766393	-16.0935667760557	-39.0416668377803	-16.1156507912861	-19.4035157647277	-34.0127671047241	-19.556442378068
102	-17.7978178092488	-17.5497370668659	-39.9257953524228	-17.5749392394921	-51.6915554099694	-62.6460996371183	-52.0549451758008	-19.8382937791965	-40.368147840024	-19.8769062951375	-17.6569791176067	-39.336043452365	-17.6865835855568	-22.062986488709	-34.5434460820282	-22.3155109159875
102.5	-19.2708520806856	-20.2781683398366	-40.214318726076	-20.3224661523459	-52.8894922291356	-64.4990686655218	-53.2001386901674	-21.4761336073762	-36.3779262556378	-21.6189326965027	-20.3692174950164	-39.7006353297226	-20.4201726107795	-26.7140409658774	-32.0849105606251	-28.203562932109
103	-22.1558962418287	-24.6048815463918	-40.6735227546328	-24.7136105222121	-53.8416215936555	-65.7515574746518	-54.1308024488178	-24.3934240149318	-32.4417012577166	-25.1337949497741	-24.7058031734218	-40.2192794802163	-24.8295717547337	-29.5299743736862	-29.6741222745794	-44.3916088617554
103.5	-27.6597856968729	-28.7851246162413	-41.3359073718646	-29.0334747332188	-54.4311021954448	-65.6096819713524	-54.7754769421102	-27.1483674021456	-30.1479644452639	-30.1693967141397	-29.0871515136488	-40.9083209260292	-29.3825115117799	-24.0342658320198	-28.0943577313069	-26.1997798484416
104	-48.4867842650407	-25.5449337731876	-42.1909584175562	-25.6399779224396	-54.9583788322985	-65.1211821612901	-55.3982355288188	-25.7073495465291	-28.9492759325484	-28.4977536301423	-25.8092304053685	-41.7596135336785	-25.9209996916094	-20.242586015862	-27.2665150673827	-21.2031708810119
104.5	-30.3251505368928	-22.0022078615365	-43.1715947008879	-22.0355128904182	-55.6718707551986	-65.542756131359	-56.14403157793	-23.0967752635692	-28.6562340979091	-24.5114391767736	-22.1599810947286	-42.7470944754118	-22.1980856421348	-18.2459220096419	-27.1625406412517	-18.8424156549785
105	-24.7768278812674	-20.1315747878305	-44.084468452145	-20.1490881819179	-56.3655641712045	-67.1359082045058	-56.7454067279389	-21.694890050604	-29.3258729354578	-22.5174448132209	-20.227572129708	-43.7425060745177	-20.2469479164578	-17.4701706423596	-27.8756254956797	-17.884945603449
105.5	-22.4370942939529	-19.533632261485	-44.6257764514917	-19.547098398381	-56.637419691142	-68.6546259324255	-56.919311222524	-21.4941024934321	-31.1055726890023	-21.9970737536017	-19.5815400737174	-44.4661779561365	-19.5956663157736	-17.6855133620723	-29.5039440621719	-17.9810661624326
106	-21.6333565576456	-20.0555637953345	-44.7207331418431	-20.0704234990425	-56.6197109209771	-67.8010102931439	-56.9638613121317	-22.3040628258589	-34.0646193870627	-22.6037204914183	-20.0566173123398	-44.7799833027236	-20.0712788859352	-18.9015141399506	-31.9392819122486	-19.1228372137065
106.5	-21.9554570291064	-21.8022256689685	-44.7516096413779	-21.8243031398162	-56.8320734793213	-65.9279086545195	-57.4027952296249	-24.0249385617558	-37.6753718609698	-24.2164890683849	-21.7491838939489	-45.0176439952467	-21.7696937868342	-21.4347088959754	-34.5140934986237	-21.6538670734168
107	-23.3756341934115	-25.2435214807691	-45.1898590564627	-25.2877149763839	-57.4873959966415	-64.5840001777487	-58.4301762637697	-26.5696446021953	-39.6654946862414	-26.7879522562707	-25.1141718541913	-45.6760160003041	-25.1524997415632	-26.3132262921369	-36.1151751394989	-26.7933749238553
107.5	-26.2097730531316	-31.9535638990141	-46.2474956703503	-32.1182277675351	-58.2626031540709	-63.8243936544356	-59.6763695859936	-29.1727934269183	-38.6990032392745	-29.6863498252156	-31.6641961834152	-46.9914929026419	-31.7934675001733	-34.5020127530689	-36.3015534829481	-39.1969847181462
108	-31.7125369410165	-37.9498954077184	-47.7378689834325	-38.4316807090476	-58.4510396080632	-63.5535984343884	-60.0553008966082	-29.4457435114597	-37.0292886296762	-30.2782558414298	-37.975469810539	-48.7310858639953	-38.356661010486	-27.5351107546633	-35.5174403497162	-28.2878505168754
108.5	-54.4898846574594	-29.8046825357339	-48.9941841482491	-29.8573405393402	-57.8587102522707	-63.8098864562274	-59.1314876789699	-27.7864090505902	-36.3730706172763	-28.4336698853637	-29.8021830215297	-50.1026702364389	-29.8428994636373	-22.8430247966608	-34.9766208952247	-23.1172216159279
109	-33.7417504971836	-26.4343163707421	-49.4341992506757	-26.4561379735509	-57.2231617980191	-64.4594159061786	-58.1327500303549	-26.5242650250125	-37.6670674387505	-26.8716054646414	-26.345900326025	-50.5755892286178	-26.3623302918598	-20.7615614951326	-35.8677326515999	-20.8976921549175
109.5	-28.1938303418075	-25.2300584198193	-49.3665441247633	-25.2468454868199	-57.228314698846	-64.889364553723	-58.044625903385	-26.2215613333717	-42.1396855763821	-26.3341748172338	-25.0895869982707	-50.6729670935168	-25.1016109537862	-20.1544120029817	-39.1324511668721	-20.2097142237704
110	-25.7556217338771	-25.4065493711224	-49.3427102212417	-25.4241305092757	-57.9065010167052	-64.5479520153177	-58.9672086544093	-26.9046392459791	-49.6109526665379	-26.9279910283845	-25.2372084886894	-50.9380477169468	-25.2489111703436	-20.6994992616269	-45.4202927283705	-20.7141695372006
110.5	-24.8113955036272	-26.8212730047823	-49.7172960530448	-26.8436241140991	-58.4330465531812	-63.8538289195616	-59.9023117379559	-28.7391083720961	-42.5657940077013	-28.9228771758036	-26.6566225486274	-51.6117848357369	-26.6705208848609	-22.4452192480824	-43.942032594905	-22.4760970196834
111	-24.9485361672192	-29.5933950139218	-50.825713158846	-29.6262191018637	-58.0687738120515	-63.4489622927634	-59.5544888647402	-32.2524082185134	-39.1567870021545	-33.2431031695903	-29.5169965683585	-52.9368797980962	-29.536802071838	-25.7825851256221	-40.1792662921833	-25.9433268006152
111.5	-26.1115322789692	-33.8959273906681	-53.0540656304035	-33.9489693902839	-57.5540149204989	-63.5038341396421	-58.8272545430784	-37.1101007960289	-38.1140675007368	-43.9630680926579	-34.1776268233463	-55.2464319837216	-34.211715261414	-31.7439323917915	-38.7086896586596	-32.7192906638108
112	-28.5303972162318	-37.9224535795841	-56.4009034505811	-37.9845462385945	-57.4438679727097	-63.7625071526554	-58.5982870918043	-34.8525559182325	-38.0482706556847	-37.6850340078796	-38.7397652520981	-58.7123835040178	-38.7836907720475	-36.3898183070628	-38.1894875825917	-41.0845399025596
112.5	-33.0845140157085	-36.6362712857733	-58.6120007791534	-36.6639147713883	-57.2347194226539	-63.6069344374466	-58.3729554499618	-31.0301552541141	-38.6433243870883	-31.8564338459636	-36.5191314155467	-61.8842738858824	-36.5317759293997	-30.9827954618513	-38.2332004476441	-31.8890933228963
113	-45.1412184109575	-34.8644868876181	-57.5338580965997	-34.888038695424	-56.613801026186	-62.6471102949822	-57.8589601921547	-29.0752070756035	-39.9423596445085	-29.44630795222	-34.3383543550888	-60.7829294447708	-34.348213054926	-27.9437484753931	-38.952397036685	-28.3024481674152
113.5	-39.508129266719	-35.002312283577	-56.5739159491485	-35.0326610118705	-56.0833534389386	-61.4197544651332	-57.5870568975208	-28.3156637790437	-41.9762097038936	-28.5067588287112	-34.435555037206	-58.5518941783741	-34.452420310688	-26.6039894229961	-40.4931744085933	-26.7850770309011
114	-32.226541302528	-36.8803369828687	-56.4533649378047	-36.9285193806123	-55.7573038104046	-60.6447145451336	-57.4612627449379	-28.6223516399253	-44.9936294590766	-28.7236757705443	-36.784094829372	-56.9872381994188	-36.8257386436731	-26.4008549121443	-43.0555934174287	-26.4957064564997
114.5	-29.1619581780053	-37.4123687833841	-56.6197140527385	-37.464809568514	-55.2386664984686	-60.573664222766	-56.7429506954715	-30.3906135243665	-49.4906840968611	-30.4443739255864	-38.3709573352592	-55.6352471719218	-38.4532695788669	-27.1962930760063	-46.7897525221435	-27.2442480776743
115	-27.7873066103873	-33.9528987940508	-57.1007820907697	-33.973987502871	-54.546209625683	-60.9983823511271	-55.6607708473509	-34.775476630865	-58.6676377048867	-34.7932371611171	-34.2254451341249	-54.3921377516849	-34.2674416423595	-28.6487542029885	-53.2095927666824	-28.6639758383612
115.5	-27.5216161798378	-31.0719929958017	-58.1714169132626	-31.0804704553	-53.9480478527178	-61.4383034545224	-54.8005312169859	-47.0862728481639	-54.3409917099026	-47.9915702687642	-30.8396494932374	-53.8730915895961	-30.8613027044614	-30.1409094770311	-63.2909357979494	-30.1430127073636
116	-28.2192516804671	-29.6681908405438	-59.2833753943826	-29.6729387587672	-53.3643115715506	-61.7113078577507	-54.051354810286	-39.8706673872512	-45.0707159219931	-41.4320621230117	-29.2168060989551	-54.5601433395895	-29.2295143517391	-31.3029186063638	-46.9289384649948	-31.4234766757795
116.5	-29.9785958769577	-29.4423184332601	-60.2389301528548	-29.4459350622423	-52.7670326064892	-62.1243366253444	-53.3022628069444	-34.4693096743549	-40.1253278003034	-35.847358211039	-28.8988609602406	-56.6559279499486	-28.9061461659906	-32.2510241248422	-40.9764685218063	-32.876388207271
117	-33.2690963594305	-30.4813372187628	-61.5234652100209	-30.484754985268	-52.4047221235536	-62.7131974610356	-52.8293363322746	-32.7533739145043	-37.1810410324511	-34.6968186338954	-29.9275883575931	-59.1034392388109	-29.9328420165821	-33.3379058219538	-37.717215865101	-35.3088822863911
117.5	-39.961309980329	-33.6835989055296	-60.7700439477458	-33.6921017626343	-52.2498723165932	-63.0243959241916	-52.6293330575687	-32.6409987321315	-35.5989840064817	-35.7042512400455	-33.1874273200624	-58.919503318813	-33.1990460194928	-34.9427591806963	-36.0574629259108	-41.3944448082037
118	-53.6185168045425	-42.3683637651147	-57.4911433279496	-42.5039666273532	-51.8658728309886	-63.0099368997969	-52.213108237536	-33.4942899046167	-34.89607021693	-39.0873876519959	-41.1448769098826	-57.1568248155896	-41.2550528260507	-35.0788730945026	-35.3944180559301	-46.6229209602666
118.5	-37.580749312084	-37.5929348986925	-54.3829328140429	-37.6848468555813	-51.2029366436615	-62.8848318632118	-51.508268371988	-34.1617884472243	-34.5645135464753	-44.6893512052843	-36.0254388177737	-55.4279586643496	-36.0755617027932	-31.7939571178853	-35.1545988220921	-34.4800795809154
119	-32.9661626996779	-31.2419415805757	-51.5839248119337	-31.2822690342107	-50.7949257746074	-62.1804875477473	-51.1226521639497	-33.3144727850727	-34.173061573953	-40.7766879300877	-30.475929024025	-53.4760025475924	-30.4977496665345	-28.8883193055514	-34.8889318977417	-30.1443896058759
119.5	-30.7443780009873	-28.9402577396137	-49.0960634675451	-28.9823601693096	-50.8726374456394	-60.8748229198788	-51.329969588649	-31.9367365492086	-33.3863408938942	-37.4067451013626	-28.6157366863584	-51.369262041586	-28.6388353149248	-27.4371999672012	-34.2257300587862	-28.4580830749929
120	-29.7919551709487	-28.7441331685979	-47.3308498432974	-28.8046863246683	-50.9598229337647	-59.8275221786685	-51.5635655969801	-31.1458340778592	-32.5023372594726	-36.8600808249184	-28.9096092483868	-49.6428753105227	-28.946447440866	-27.1506686583862	-33.3135792182335	-28.3536368929201
120.5	-29.7797428514213	-29.9535791919053	-46.2872171798354	-30.0557957650788	-50.5358716802653	-59.449977401366	-51.132735416735	-31.2756095741444	-32.2809420371589	-38.1233294821693	-30.6936996120911	-48.4399879928611	-30.7672914875813	-27.8896642228771	-32.8284421825433	-29.5691578175576
121	-30.6448603400603	-31.9865616505863	-45.5470740815299	-32.1822111858179	-49.9424517182422	-59.6711026958506	-50.431250304108	-32.4102942888731	-33.1396657340285	-40.5182328587642	-33.0200516837401	-47.3958446260197	-33.1815829309909	-29.6787115571608	-33.1793815357172	-32.2484352812473
121.5	-32.5247519146212	-33.9308502259431	-44.8493317190534	-34.2974015825605	-49.59135839471	-60.386255613013	-49.9689636796924	-34.0393554363669	-35.2150355204592	-40.2888938687895	-34.0727027287018	-46.2708574300935	-34.3427252683952	-32.3579119170913	-34.4946651372538	-36.4628720536355
122	-35.922616250575	-35.1823750337995	-44.4396334140084	-35.7308995874281	-49.325274663799	-61.4299476455692	-49.6013631588406	-34.4353611706756	-38.514398638289	-36.5886714572264	-34.0441883142426	-45.4066593415437	-34.3737298021909	-34.6442266928603	-36.6275221812357	-39.0021706432839
122.5	-42.8241661951402	-36.8367456292782	-44.4087777517638	-37.6716945504159	-48.8647953579951	-62.3444540602242	-49.0642071706988	-33.6861779483283	-43.0690561054531	-34.2180650563678	-35.1620554604505	-44.9670034088089	-35.6418536280184	-35.0111165782592	-39.2115654371333	-37.0882512544526
123	-55.004393187966	-40.0826231435804	-44.4633063307527	-42.0528111571143	-48.1883442955548	-62.8558488480671	-48.339197550732	-32.9309463831391	-50.330039051309	-33.0107196916749	-37.9836006671368	-44.6819011765412	-39.028711596459	-34.7226927688879	-42.1595237006637	-35.5868501998242
123.5	-39.8487791768585	-39.7228009044981	-44.285687569688	-41.591747800101	-47.3841703756772	-63.071769564539	-47.5030076569243	-32.4283063905683	-55.6391090089937	-32.4490910478518	-37.1079896652161	-44.2116773740241	-38.0490542878855	-35.3121996903725	-46.1157049132736	-35.6890238802564
124	-35.266457712315	-34.776757377466	-43.9697565581616	-35.3340059174253	-46.4532248835605	-62.9696786846895	-46.5511800812319	-32.9227813644484	-48.9259702242002	-33.033182563863	-32.905944313094	-43.6469997108222	-33.2884737517708	-37.5199410528567	-48.5178118359396	-37.8795699675901
124.5	-32.9833170116042	-31.1785876807197	-43.5074771790282	-31.4403565924001	-45.3485114449786	-62.8971584344259	-45.4255603304746	-33.4576539089582	-48.5319039232968	-33.5948048559009	-29.9955801755264	-43.0089536329975	-30.2181824196731	-40.7013317831946	-45.6909510365569	-42.357026412342
125	-31.9107100933413	-29.0270996357446	-42.9417466359421	-29.2071064158566	-44.1910697359436	-63.1750286909949	-44.2462961456067	-30.7994006390949	-53.7895324570763	-30.8212714159437	-28.5245840099153	-42.318752275699	-28.7097637945953	-38.3223929153398	-43.9374947609057	-39.7158199991461
125.5	-31.7141516871235	-28.2951672414441	-42.574867144913	-28.4603820120872	-43.1593798047668	-63.2223385589644	-43.2023965450675	-28.2035836837722	-56.0198616123653	-28.2107701566778	-28.5849615151716	-41.8418895715998	-28.7951250216801	-34.8497182338259	-44.5804831032155	-35.3382650640377
126	-32.3033035944562	-29.1075965752935	-42.4777685598268	-29.3122213337444	-42.3091204961095	-62.5366495020383	-42.350530020437	-27.5458031759383	-48.7306887977593	-27.5789891056491	-30.4279041177776	-41.6568129329465	-30.7681514533357	-33.0618366644424	-47.4634452089453	-33.2223926589358
126.5	-33.7453010343732	-31.7172551427996	-42.6095359007213	-32.0861214776041	-41.6781083151756	-61.4762355224818	-41.7238441250896	-28.2655133946191	-45.3496766487279	-28.3513460504172	-34.505874045207	-41.7335702788078	-35.4174585835067	-32.0914778641553	-53.7932439348827	-32.1209274608761
127	-36.3309285279057	-36.5912149659888	-42.8448450503538	-37.7656237598323	-41.1636931393406	-60.4614812639374	-41.2150467101624	-29.2570321988262	-43.5117948921938	-29.4232167987649	-40.8009884362748	-41.9494393473888	-47.1392859609311	-31.7193736407157	-52.7916006120838	-31.7534351254852
127.5	-40.9861629378272	-39.5763630776996	-43.1014674150167	-42.1264665852801	-40.4574180061049	-59.799021259807	-40.5082530565839	-30.2325041950553	-42.995792357825	-30.4686662339149	-40.9277454755451	-42.2441447537297	-46.7532988920394	-32.8038516593206	-44.7986583774604	-33.0872494615501
128	-52.9253140412304	-36.3874644671706	-43.4180513449467	-37.3464027522353	-39.5853577626632	-59.4185158935489	-39.6307242178932	-30.871467219584	-44.19199568941	-31.0785013996637	-39.990342843989	-42.6660716722681	-43.3631561461408	-35.4070470573252	-41.2016018267373	-36.7344751670981
128.5	-46.4791246187595	-36.0969628654291	-43.9219425607192	-36.8801338507948	-38.7958945848936	-59.1547778185045	-38.8360646878605	-29.5862552323395	-46.9892363001643	-29.6659564897194	-42.5446647249607	-43.2956212370072	-50.5364291064884	-32.8487367941311	-40.1884624134491	-33.7345674312162
129	-39.3677399607462	-40.1747874163666	-44.5151962539099	-42.1682648267721	-37.9945770541825	-59.3203875911844	-38.0266994840148	-27.7305229460809	-49.0754881235831	-27.7625034895294	-39.0626742607602	-44.0310266303122	-40.7282742518203	-28.3845661331859	-40.4789331311457	-28.6613319269755
129.5	-36.0738065523292	-43.5084508879632	-45.0831884271066	-48.6778155339736	-37.110229829253	-60.0492801599817	-37.1323600282064	-26.6275520748436	-47.0208279515772	-26.6674038608151	-34.930416060952	-44.7985923411305	-35.4028881290971	-25.9304329450173	-40.8954914373673	-26.0711330674556
130	-34.3066949456703	-36.4537200163602	-45.1795550547529	-37.0790235998565	-36.2965225386068	-60.8006820733327	-36.3119444863441	-25.9702404061375	-43.1339344202463	-26.054500336305	-33.5698180327129	-45.1750572343409	-33.8807862691904	-24.78154832306	-41.4937734820169	-24.8751390734269
130.5	-33.477654890282	-32.6348490942827	-44.6219004907212	-32.9187703437615	-35.5345299666191	-61.1093005646097	-35.5465778153127	-25.6719642691786	-40.4520223759879	-25.8188921391933	-34.2379688879496	-45.0000236310063	-34.6185698819264	-24.5161444730033	-43.0230064062877	-24.577829351171
131	-33.3755088588461	-30.8794343870131	-44.4182181656502	-31.0760878063542	-34.7350618490176	-60.6413869972336	-34.7462230193361	-25.9284269761667	-39.3195175807593	-26.1320450754238	-37.0383520485226	-45.3251939860617	-37.7357897616373	-25.4169353901424	-44.5019604472991	-25.4708835231994
131.5	-33.9435591553974	-30.7654705919754	-45.486914782188	-30.9144295243578	-33.9160144039556	-59.6575404916415	-33.9276078152695	-25.7364470481303	-38.6333820048648	-25.9652603409338	-39.7951061118268	-47.0401842020753	-40.7026410355139	-27.1892439478489	-43.6712588439727	-27.2879879366103
132	-35.2373518015371	-32.3417989094092	-46.8747769091733	-32.4974841782356	-33.0986043572215	-59.2269736528658	-33.1092085468004	-24.3816121571572	-37.6893402222597	-24.5892722960342	-35.8244445471604	-48.817707100618	-36.0481070538458	-27.0224098101929	-41.1451837781898	-27.1938250724346
132.5	-37.4702972504869	-36.1353441358857	-46.0270727005378	-36.6051175289784	-32.3370793037753	-59.4131187099998	-32.3456025780628	-23.4821201393031	-37.6441841784416	-23.6519610373598	-32.630596704507	-47.693821479318	-32.7681018503554	-25.211768192828	-39.4518738704636	-25.3785255221144
133	-41.2494953170643	-42.3777934195444	-44.5072056956671	-46.4943284847189	-31.6338599929033	-59.6554991704989	-31.6407142921877	-23.7012142942965	-39.3971479370604	-23.8198205964073	-32.121824072854	-46.0486478608717	-32.3013162950174	-24.0180116517242	-39.6661175449853	-24.137949656833
133.5	-49.0230439204115	-39.1315060615354	-43.9586034980691	-40.8647435862121	-30.9319844858546	-60.2472326306714	-30.9370720963258	-24.1722926273303	-41.7426411580738	-24.2489540529184	-33.9323961275274	-45.4029793310162	-34.2535281823582	-23.3317703060839	-41.1102493902525	-23.4048141256558
134	-54.7232622361141	-36.6249359532908	-43.909738785309	-37.5232904487271	-30.3026663991543	-61.018293373712	-30.3063511305723	-24.5685400600343	-42.3298668145266	-24.6418753886703	-33.288454848864	-45.1119213711576	-33.5836532333954	-23.615301074348	-40.9477878630519	-23.6963188327415
134.5	-43.5542186645865	-38.4876311209417	-43.7347843344648	-40.0288033938628	-29.7925406167042	-60.4010597964258	-29.7963173926241	-25.3831903078052	-43.934312446681	-25.4442453128218	-29.9768974133722	-44.5951510456741	-30.1295017310312	-25.2839542335127	-39.9403223298424	-25.435201635968
135	-39.2555976773261	-43.5535783195707	-43.9905176593448	-53.7438481078586	-29.3272603024607	-59.0203288842727	-29.3319237877003	-24.8275903689965	-49.1943112499003	-24.8435090806328	-28.7702164001429	-44.4542581249116	-28.8891524109397	-25.0312276113964	-40.6481198578863	-25.1520428863525
135.5	-36.9048483512507	-40.179636623349	-45.540640662322	-41.6732013898767	-28.9289878578566	-58.3682595114154	-28.9339321524274	-23.1298608495885	-55.9466468337672	-23.1321318606967	-29.695931421537	-45.5693262814647	-29.8097261484915	-22.525413498567	-43.5312104641789	-22.5600020916072
136	-35.5873236234213	-35.2506148245993	-48.1868711223863	-35.4773109962536	-28.6412492230288	-58.7129351003876	-28.645523172698	-22.9055275780797	-56.0669748084193	-22.9076252833499	-32.7133760594716	-48.0111115149226	-32.843543657191	-21.5104973218625	-47.3964417333253	-21.5217110606762
136.5	-34.9838408636955	-32.4231841833436	-48.936790881943	-32.5212043489194	-28.4013698594189	-59.5282728997633	-28.4047215319502	-24.0969403733948	-53.2837590062445	-24.1021807734395	-36.2327889612256	-49.098025409023	-36.4633237207346	-21.5789868852556	-48.8371679053438	-21.5871597589804
137	-34.9660815072355	-31.5178034603519	-47.2010228884171	-31.6367623040046	-28.207604536538	-59.9799402956057	-28.210493188106	-24.7390087712311	-52.307008789889	-24.7466184221814	-31.2126793364365	-47.2212547492101	-31.3229419381766	-21.5145872124552	-48.7149366326345	-21.5228697503269
137.5	-35.5000986914822	-32.5900632230955	-45.4346882657816	-32.8217244658358	-28.1163616684235	-60.2050505182122	-28.1190473202058	-24.8841529510428	-54.1206172232329	-24.8893337518933	-27.3846143026991	-45.0846604645204	-27.4590007312496	-21.9822400283963	-44.5133487553039	-22.0065558339402
138	-36.6267031051567	-35.8696990744988	-44.3420703177975	-36.5356120511331	-28.1257541915559	-60.6159665152924	-28.1282026091637	-25.8462051508559	-45.324983750561	-25.8954506335628	-26.263176510278	-43.6603522072765	-26.3429853640394	-23.7924344621697	-39.6678874210079	-23.9061745629736
138.5	-38.4866817537826	-41.6034530652802	-44.3216678148413	-44.9269080134631	-28.2178024705533	-61.703343290251	-28.2197492984784	-26.7899457808758	-40.264308493105	-26.9896065938069	-27.0669746428254	-43.4477563249667	-27.168074685503	-25.9128859217034	-37.0304461161876	-26.26233474418
139	-41.4269646855932	-44.575543159377	-45.1266775196604	-53.813464764954	-28.3897989517145	-64.8145522102627	-28.3907883210665	-27.5673339195628	-38.4173906868558	-27.9399631214166	-28.4023471312265	-44.314432661116	-28.5151193612491	-27.0987337050602	-36.410417870231	-27.6399829896653
139.5	-46.3884282239961	-43.943256923863	-45.5909943303539	-48.9500715414528	-28.6629745383797	-68.1881310253915	-28.6634590373822	-29.4462303901393	-38.5473002089081	-30.0162174957686	-28.5023056130876	-45.0342881647665	-28.5999072266262	-28.7328188803139	-37.0175941203688	-29.4306167222118
140	-54.5341053762076	-44.9782003508288	-45.3241417124708	-56.1378411219344	-29.0528110800998	-65.4164638577805	-29.0538144687911	-32.0758617892231	-39.218776464415	-33.0074881821264	-28.578884613863	-45.0442582658812	-28.6780120539123	-31.2051596570283	-37.3238732903697	-32.4223289074843
140.5	-48.0839198665873	-42.5414979823171	-45.2052060157393	-45.9284676065581	-29.5649200948675	-63.8380637070272	-29.566543964428	-33.7735862607292	-39.6979198039965	-35.0555425183269	-30.0414829420409	-45.3567109060102	-30.1711194176025	-32.3982605483937	-37.2505269934184	-34.1192064976668
141	-42.6535289773832	-38.251017135229	-45.4337257149425	-39.1731762290215	-30.2848562211147	-62.9096694947057	-30.2872298983373	-32.2509586397511	-41.8243835315407	-32.7586244018347	-33.5813987832178	-46.1928060051341	-33.8262072972096	-29.4722523656414	-38.452007559794	-30.0595276347179
