Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
91	5.82723390512289	4.15284658385876	-36.9115345111207	4.15250667444135	-52.2708158463422	-55.8959821671922	-54.74260275535	-41.7141160638521	-41.9669822985952	-54.1888704334818	4.14622804779876	-35.9875950923761	4.14580691113343	4.14317742501415	-33.7221106899752	4.14246737162943
91.5	5.07326096816986	3.21074207576603	-34.0411392241816	3.20992429466508	-51.1734883655947	-53.0289606381161	-55.7615426585338	-39.8946312300502	-40.0264645065813	-55.1379737770202	3.20704710148417	-33.1231471213841	3.2060359518117	3.20734678941105	-31.5241436176976	3.20588559390345
92	3.97772875108117	1.82968152530653	-32.4527610562832	1.82806112964993	-49.9084116930479	-51.3633553201734	-55.3649745296392	-38.5176240176915	-38.8035433216943	-50.4752077145879	1.83052348372018	-31.5344409193183	1.82852183460182	1.83108862124722	-30.3021422231491	1.8284303815944
92.5	2.49065937731399	-0.0732742273602687	-31.713454312136	-0.076252162202369	-48.6586853059946	-50.4544948914161	-53.3609339890433	-37.6671117206871	-38.2017077193799	-47.0292542138371	-0.0654208457583649	-30.7861894973619	-0.069101215501385	-0.0706575659395051	-29.7806848770541	-0.0753028665591784
93	0.527578442249441	-2.64642075221453	-31.6512501027157	-2.65188555618414	-47.5160046854977	-50.0944381391478	-51.0059069036623	-37.2808218231204	-38.1309118135863	-44.7821299100212	-2.62747228052654	-30.7013979085494	-2.63424448893911	-2.65059305854034	-29.8515301068629	-2.65887447473856
93.5	-2.06299635753967	-6.16591113557877	-32.1999145314528	-6.17674855121692	-46.5217642272499	-50.1607380463932	-48.9829936898439	-37.2576075508461	-38.5186345067215	-43.2434747049709	-6.12930598100499	-31.2065890123103	-6.14281834859874	-6.19756956064921	-30.4760616532447	-6.21381558688084
94	-5.58845340124471	-11.1133019324829	-33.3462409354677	-11.1393510019231	-45.7058121030119	-50.5730019550101	-47.4195198949626	-37.4946897277197	-39.2778428387109	-42.2217600307981	-11.0581778686507	-32.2804700696586	-11.0910781085492	-11.2471634237964	-31.6214880695892	-11.2871902958704
94.5	-10.8392957506306	-16.6418636410388	-35.0877382722861	-16.7044271746046	-45.1028102867909	-51.2862445848626	-46.2992485704671	-37.946668250866	-40.3144037928169	-41.7113936051275	-16.7263957345453	-33.9182191803365	-16.8101063966174	-17.0963242668561	-33.1764677505049	-17.2047620348843
95	-21.4787950988922	-15.0777226978343	-37.308651920157	-15.1037838610184	-44.7503136950061	-52.287677223868	-45.5926472959372	-38.6975211069566	-41.6575228934444	-41.758708598556	-15.3264714028651	-36.0385680854815	-15.3634903682252	-15.2895903744546	-34.8442256951305	-15.3379784036856
95.5	-22.4718224782224	-12.0304965337618	-39.3679365552323	-12.03852146822	-44.6794521160363	-53.5586647459918	-45.2814802452603	-39.9715533877792	-43.673343324631	-42.3854902861952	-12.2126875999042	-38.1650152585719	-12.2237310201585	-12.0830225237477	-36.1932549072341	-12.0999115749308
96	-14.521547325546	-10.6612551639664	-39.8825597814822	-10.6664540915722	-44.9063204085465	-54.9658192229821	-45.3573343725842	-42.0523309947832	-47.3164297174525	-43.5863046427556	-10.8035840060593	-39.0681268771675	-10.8100651854579	-10.675348327227	-37.0642547030209	-10.6853343575291
96.5	-11.9129531491148	-10.5818483300768	-38.7839857485865	-10.5884233834207	-45.4260796568038	-56.1314404286818	-45.8119105190888	-45.0211074763626	-55.7989118350242	-45.4002687923831	-10.7010238381021	-38.2663036687362	-10.7086382610053	-10.5902274063309	-37.6785637868276	-10.5987265576503
97	-11.1740394338172	-11.587800814584	-37.4363793269164	-11.5991115768794	-46.2063934548346	-56.6320183121351	-46.6191522369935	-47.6284318242994	-57.9546936354893	-48.0512232978156	-11.6902550577444	-36.9634133457016	-11.7031706433333	-11.6094312728605	-38.1416541198848	-11.6190927829679
97.5	-11.6365578068123	-13.7415813305609	-36.5013741421063	-13.7646465601139	-47.1722862499524	-56.5739766573591	-47.7017283565793	-47.3685717358583	-49.2065581053477	-51.9896226630837	-13.8290054452061	-35.9848858136618	-13.8555222652232	-13.7992917965005	-38.3534268997191	-13.8145369863659
98	-13.1808974250306	-17.4606721535654	-36.0784613181513	-17.5207906140098	-48.1772000311669	-56.4477670860459	-48.8774791516639	-45.8497672620146	-46.3293789243937	-55.65631217416	-17.5352631135032	-35.5063188235591	-17.6051131376404	-17.5921527865571	-38.4237179451225	-17.6281631137724
98.5	-16.0313424205856	-23.7309610974678	-36.1237039068643	-23.9887937309834	-48.9924727493675	-56.5318033012007	-49.8343854424288	-44.7161895736148	-45.3901589576317	-53.140258591796	-23.8625448877535	-35.4968434994133	-24.1713638092494	-23.9505157126045	-38.6879469781627	-24.0989178522679
99	-21.1337265997556	-25.5307164804479	-36.5598039936861	-25.887660860072	-49.4131565178434	-56.8145936072444	-50.2851450484683	-44.1252976595369	-45.2908935485795	-50.4074317793786	-25.958742409072	-35.8759974416323	-26.4256092764076	-25.216807891452	-39.2879069152399	-25.390316471254
99.5	-34.9136759547946	-19.9400552110257	-37.2782156218654	-20.0209662054978	-49.4594105742696	-57.2102294404362	-50.2573878795681	-44.3395768201862	-45.7985660922382	-49.785990268913	-20.1883479976515	-36.5368357639003	-20.2902115357144	-19.756513423902	-39.9655738230473	-19.7981002670404
100	-27.178747456742	-16.9299260165946	-38.1191458428857	-16.9630787170146	-49.3812861812836	-57.7381090338472	-50.0666474000504	-45.9098839462732	-47.4312339065304	-51.2039278183528	-17.1158344594696	-37.3354899301918	-17.1573194852549	-16.8468460693755	-40.3565666551116	-16.8662451812344
100.5	-20.7587593797812	-15.5741194945734	-38.8815217545473	-15.5944458730484	-49.449992995908	-58.5059858306124	-50.0263395626044	-49.4661689575493	-50.9568909684407	-54.8341068114676	-15.7317345508096	-38.0949034411719	-15.7570118503089	-15.5423282793694	-40.6154681283639	-15.5558535640565
101	-18.2594845355218	-15.3169809640031	-39.4111040196037	-15.3339329008931	-49.8347474544898	-59.5825875377836	-50.3212657173307	-52.8805870585896	-53.522035494159	-61.5035900512614	-15.4563011335807	-38.6687351856927	-15.4770779658403	-15.3166646780526	-41.3076184246988	-15.3276101904526
101.5	-17.4409665370794	-15.9699821878353	-39.7112904476072	-15.9883718030288	-50.59899313838	-60.9648614063643	-51.0177552279144	-49.589688773918	-49.6936838330793	-65.8492985938402	-16.0935667880134	-39.0416668589608	-16.1156508031967	-16.0056445886665	-42.8091220784942	-16.0147205007203
102	-17.7978178092488	-17.5497370720007	-39.9257953742859	-17.5749392445295	-51.6915554099694	-62.6460996371183	-52.0549451758008	-46.6350769821005	-47.0226803228566	-57.3214053620782	-17.656979122962	-39.3360434723522	-17.686583590812	-17.6522531944107	-44.8624132174263	-17.6605170255629
102.5	-19.2708520806856	-20.2781683316932	-40.2143187454659	-20.3224661439202	-52.8894922291355	-64.4990686655218	-53.2001386901674	-45.4037320974323	-46.4592585751282	-52.0639632476449	-20.3692174870732	-39.7006353480417	-20.4201726025263	-20.4994892982291	-45.9353547671516	-20.5119292763016
103	-22.1558962418287	-24.6048815460042	-40.6735227612644	-24.7136105216465	-53.8416215936555	-65.7515574746518	-54.1308024488177	-45.3049802761076	-47.603547847216	-49.1669626101681	-24.7058031735304	-40.219279486675	-24.8295717546587	-24.9266360852857	-45.0695025798026	-24.9688647534311
103.5	-27.6597856968729	-28.7851246237907	-41.3359073881972	-29.0334747402513	-54.4311021954448	-65.6096819713523	-54.7754769421103	-46.084177534933	-50.4513676922582	-48.0621302177983	-29.0871515215528	-40.9083209417216	-29.3825115191358	-28.3592859602502	-43.7908092629642	-28.4854468535094
104	-48.4867842650407	-25.5449337690296	-42.1909584177889	-25.6399779181844	-54.9583788322985	-65.1211821612901	-55.3982355288189	-47.6258539527955	-56.0605158547563	-48.2980475700777	-25.8092304011683	-41.7596135340604	-25.9209996872898	-24.9659210073716	-43.0395329640048	-25.0341280159563
104.5	-30.3251505368928	-22.0022078570042	-43.1715946862733	-22.0355128859635	-55.6718707551986	-65.542756131359	-56.14403157793	-49.0179425360765	-74.4786361094789	-49.0303114980765	-22.1599810900707	-42.7470944592201	-22.1980856375786	-21.7538422553215	-43.0417399683136	-21.7862473868925
105	-24.7768278812674	-20.1315747859907	-44.0844684489728	-20.1490881800835	-56.3655641712044	-67.1359082045057	-56.7454067279388	-48.4536495556745	-59.6006838247757	-48.8006378228084	-20.2275721277074	-43.7425060698196	-20.2469479144693	-20.0690351711496	-43.9337049117369	-20.0869087165589
105.5	-22.4370942939529	-19.5336322725055	-44.6257764507692	-19.547098409438	-56.637419691142	-68.6546259324253	-56.9193112225241	-46.4134834124165	-56.2762066541192	-46.8865826316473	-19.5815400847067	-44.4661779537471	-19.5956663268066	-19.5881425256086	-45.3790777480659	-19.5996046143746
106	-21.6333565576456	-20.0555638105703	-44.7207331827909	-20.0704235141902	-56.6197109209771	-67.8010102931438	-56.9638613121317	-43.8881303692347	-58.2210068669521	-44.051296274415	-20.0566173276402	-44.7799833433376	-20.07127890115	-20.2397273251596	-45.5838639923498	-20.2524332354652
106.5	-21.9554570291064	-21.8022256837404	-44.7516096649034	-21.8243031545435	-56.8320734793213	-65.9279086545195	-57.4027952296249	-41.185466274794	-56.3950684162971	-41.3183436455327	-21.7491839085901	-45.0176440195642	-21.7696938014296	-22.2361309767789	-44.0822722961383	-22.2646144914155
107	-23.3756341934115	-25.2435215027153	-45.1898590602658	-25.2877149985156	-57.4873959966414	-64.5840001777485	-58.4301762637697	-38.9228458374228	-49.5238689030562	-39.3184988514396	-25.1141718760093	-45.6760160035992	-25.1524997635454	-26.3098250140654	-43.0767973374049	-26.4022308023406
107.5	-26.2097730531316	-31.9535639345101	-46.2474957049963	-32.118227803064	-58.2626031540707	-63.8243936544356	-59.6763695859933	-37.608459225738	-45.9382438615135	-38.2984593595569	-31.6641962181834	-46.9914929423674	-31.7934675347917	-35.6832068427799	-43.5926585735396	-36.4498775958074
108	-31.7125369410165	-37.9498953449627	-47.7378690239352	-38.4316806341774	-58.4510396080631	-63.5535984343882	-60.0553008966081	-37.4645384313047	-45.0096540792291	-38.3052145571204	-37.9754697447572	-48.7310859068958	-38.3566609347337	-35.7840491740402	-45.9611577596846	-36.2223838874859
108.5	-54.4898846574594	-29.8046825265284	-48.9941841791638	-29.8573405296453	-57.8587102522706	-63.8098864562274	-59.1314876789698	-38.4840047367744	-46.3283622855687	-39.2633565846441	-29.802183012989	-50.1026702755297	-29.8428994546479	-28.1560749951137	-50.1862375314927	-28.1833730842279
109	-33.7417504971836	-26.4343164008462	-49.4341993150435	-26.4561380034824	-57.2231617980191	-64.4594159061785	-58.1327500303549	-40.1165404006582	-47.7517356910359	-40.9382172879068	-26.3459003558356	-50.5755893195472	-26.3623303214388	-25.4097452062253	-51.2436650501556	-25.4210942600578
109.5	-28.1938303418075	-25.2300584212927	-49.3665440677088	-25.2468454885199	-57.2283146988459	-64.889364553723	-58.0446259033849	-40.859505067164	-45.0564037988769	-42.9388184509166	-25.0895869996816	-50.6729670298565	-25.1016109553776	-24.5247027830205	-47.5304007306351	-24.5464951135553
110	-25.7556217338771	-25.4065493859507	-49.3427102428249	-25.4241305240765	-57.9065010167052	-64.5479520153177	-58.9672086544093	-40.495681225548	-42.3575977220364	-45.0716711859288	-25.2372085032825	-50.9380477465824	-25.2489111848961	-24.8567027130645	-45.3537088525587	-24.8956096995722
110.5	-24.8113955036272	-26.8212729810429	-49.7172960628777	-26.8436240901865	-58.4330465531813	-63.8538289195617	-59.9023117379559	-40.6349221768417	-41.5844050598469	-47.7039895202253	-26.6566225255098	-51.611784849491	-26.6705208616251	-26.3300173371074	-45.0944441296644	-26.3881263964749
111	-24.9485361672192	-29.5933950243394	-50.825713098743	-29.6262191128163	-58.0687738120515	-63.4489622927634	-59.5544888647402	-41.8561966228834	-42.409132631393	-51.0808261202323	-29.5169965781946	-52.9368797144177	-29.5368020821015	-29.0818342623006	-46.2065828364342	-29.1668606714613
111.5	-26.1115322789692	-33.8959274043335	-53.0540654654288	-33.9489694061445	-57.554014920499	-63.5038341396422	-58.8272545430786	-43.3803320639615	-43.7831560522678	-53.9068772242004	-34.1776268401874	-55.2464317512663	-34.2117152802196	-33.1871167129757	-47.2432086663256	-33.3612380918311
112	-28.5303972162318	-37.9224535410172	-56.4009034846377	-37.9845461989819	-57.4438679727097	-63.7625071526554	-58.5982870918043	-43.9938141272921	-44.4971835410455	-53.6020430280038	-38.7397652107722	-58.7123836756635	-38.7836907285567	-36.9070899050103	-47.0379901436186	-37.350360927074
112.5	-33.0845140157085	-36.6362712439441	-58.6120009831522	-36.6639147279894	-57.234719422654	-63.6069344374466	-58.3729554499619	-44.2822381212417	-45.2846705652219	-51.1411097547194	-36.5191313719926	-61.8842740242152	-36.5317758853152	-36.2795281987101	-46.8705844262597	-36.6761330581512
113	-45.1412184109575	-34.8644869086251	-57.5338579502174	-34.8880387173412	-56.6138010261861	-62.6471102949822	-57.8589601921547	-45.4240900889954	-47.8081284602391	-49.1664268315476	-34.338354374591	-60.782929348505	-34.3482130746914	-34.9031757639223	-48.1003286524264	-35.1163245553839
113.5	-39.508129266719	-35.0023123046134	-56.5739160325757	-35.0326610324694	-56.0833534389386	-61.4197544651331	-57.5870568975208	-47.5913441671602	-54.1244920532724	-48.682496691827	-34.4355550575473	-58.5518944747034	-34.4524203299554	-35.2158030383759	-51.6939040120369	-35.3146370774739
114	-32.226541302528	-36.8803369821738	-56.4533650709206	-36.9285193784246	-55.7573038104047	-60.6447145451337	-57.461262744938	-49.4199269233588	-65.6266245475974	-49.5252123313114	-36.7840948284364	-56.9872383231879	-36.825738641536	-37.625668627744	-59.5803073761091	-37.653447116861
114.5	-29.1619581780053	-37.4123688145699	-56.619714186532	-37.4648095984533	-55.2386664984686	-60.5736642227659	-56.7429506954715	-49.4751601440202	-55.6154233210343	-50.6853814048338	-38.3709573684115	-55.6352471618308	-38.4532696128466	-39.2447043435837	-74.0197196906867	-39.2461509657176
115	-27.7873066103873	-33.9528987875056	-57.1007822404504	-33.9739874955654	-54.5462096256831	-60.9983823511272	-55.6607708473509	-48.7456440494834	-54.1446478130775	-50.2237077118163	-34.2254451294527	-54.3921379385996	-34.2674416358257	-35.4078338959215	-63.7078575694976	-35.4142623023189
115.5	-27.5216161798378	-31.0719930126316	-58.1714165306371	-31.0804704729103	-53.9480478527178	-61.4383034545224	-54.800531216986	-47.1584903607503	-55.5736153726445	-47.8339630410103	-30.8396495080253	-53.873091335215	-30.8613027205946	-32.4013465064312	-61.599809311868	-32.406572866446
116	-28.2192516804671	-29.668190881861	-59.2833753127697	-29.6729388002189	-53.3643115715506	-61.7113078577509	-54.051354810286	-44.9538844303665	-55.8683959122064	-45.3207855828973	-29.2168061368657	-54.5601432710052	-29.2295143899617	-30.982254010322	-58.2693040161788	-30.9903726857858
116.5	-29.9785958769577	-29.4423184766189	-60.2389300752134	-29.445935105702	-52.7670326064893	-62.1243366253446	-53.3022628069445	-43.5604923647856	-54.0463390736385	-43.9672923044366	-28.8988610010247	-56.6559279319641	-28.9061462068734	-30.4971487881445	-55.504361912626	-30.5108812829263
117	-33.2690963594305	-30.4813371989206	-61.5234651042953	-30.4847549654935	-52.4047221235536	-62.7131974610358	-52.8293363322746	-43.547681537351	-52.3135400804243	-44.1668198234589	-29.9275883398122	-59.1034390302799	-29.9328419990322	-31.2020833505584	-53.0416658357319	-31.2306100559717
117.5	-39.961309980329	-33.6835988585685	-60.7700435455323	-33.6921017163693	-52.2498723165931	-63.0243959241918	-52.6293330575687	-43.9514941906367	-50.9142244266514	-44.9273630233097	-33.1874272785319	-58.9195028624947	-33.1990459790735	-34.4016970311226	-50.5426632789525	-34.5086080009106
118	-53.6185168045425	-42.3683636338825	-57.4911432815195	-42.5039664934314	-51.8658728309886	-63.0099368997971	-52.213108237536	-42.878954554176	-49.7499224648275	-43.878251934419	-41.1448767650378	-57.1568246286907	-41.2550526822864	-39.9315408789809	-48.4307512592031	-40.5930222627444
118.5	-37.580749312084	-37.5929348353586	-54.3829327367054	-37.684846792547	-51.2029366436614	-62.8848318632119	-51.5082683719879	-41.405635418223	-49.4595280301841	-42.1449634239368	-36.0254387647139	-55.4279585708396	-36.0755616502029	-33.4944555459011	-47.0636794128514	-33.6897040778648
119	-32.9661626996779	-31.2419416195747	-51.5839248700422	-31.2822690730314	-50.7949257746073	-62.1804875477473	-51.1226521639497	-41.2707833379833	-50.3318933315735	-41.8464041795604	-30.4759290600943	-53.4760026315371	-30.4977497023626	-29.3158250741175	-46.5011999725626	-29.3996613332173
119.5	-30.7443780009873	-28.9402577362896	-49.0960633941535	-28.982360166668	-50.8726374456393	-60.8748229198788	-51.329969588649	-42.7915978444743	-50.5440822060137	-43.5892392890571	-28.6157366840786	-51.3692619489031	-28.6388353131272	-27.9852642927937	-46.0617898707633	-28.0534251967383
120	-29.7919551709487	-28.7441331580109	-47.3308497967741	-28.8046863145859	-50.9598229337647	-59.8275221786685	-51.56356559698	-45.1996196497097	-48.7907450834756	-47.6976898401417	-28.9096092371446	-49.6428752468728	-28.9464474300702	-28.2916323392419	-44.6614291833235	-28.3929914344298
120.5	-29.7797428514213	-29.9535791352833	-46.2872172026946	-30.055795706564	-50.5358716802653	-59.4499774013659	-51.132735416735	-46.9149950463988	-47.9684128668228	-53.5828992018744	-30.6936995486651	-48.4399880218508	-30.7672914225761	-29.5230607791604	-42.9106333729258	-29.7268478191141
121	-30.6448603400603	-31.9865616338751	-45.5470740717781	-32.182211168786	-49.9424517182422	-59.6711026958506	-50.431250304108	-48.2381908075365	-49.3475158587907	-54.7083081287035	-33.0200516644014	-47.3958446134296	-33.1815829113964	-31.2255670343092	-42.0041751763557	-31.60465502891
121.5	-32.5247519146212	-33.9308502044637	-44.8493316633386	-34.2974015640961	-49.59135839471	-60.386255613013	-49.9689636796924	-50.1449527162691	-52.9981579781315	-53.3182438138585	-34.0727027060746	-46.2708573595732	-34.3427252488403	-32.8476078985157	-42.0969797965049	-33.3971952666404
122	-35.922616250575	-35.1823750378462	-44.4396333904459	-35.7308995951917	-49.325274663799	-61.4299476455692	-49.6013631588406	-51.2249314035692	-56.8881417214067	-52.6002972495415	-34.0441883215017	-45.4066593189783	-34.3737298118011	-33.93698639489	-42.6314966728393	-34.5671612835273
122.5	-42.8241661951402	-36.8367456136118	-44.4087777769152	-37.6716945260971	-48.8647953579951	-62.3444540602242	-49.0642071706988	-48.5576407249038	-55.2390310000103	-49.6073638426563	-35.1620554455965	-44.9670034349504	-35.6418536083757	-35.0579563312603	-43.0162112328187	-35.8152673397148
123	-55.004393187966	-40.0826231206554	-44.4633063198854	-42.0528111272676	-48.1883442955548	-62.8558488480672	-48.339197550732	-43.7473345377525	-50.4093942157621	-44.8023580773571	-37.983600639094	-44.6819011633697	-39.0287115643701	-36.4221276890717	-43.7060171455563	-37.3206921078376
123.5	-39.8487791768585	-39.7228008949797	-44.2856876056602	-41.5917477661186	-47.3841703756772	-63.0717695645391	-47.5030076569243	-40.2789664978607	-46.9974677678346	-41.3185976222675	-37.107989654231	-44.2116774057287	-38.0490542665714	-36.3574003738089	-45.7060805462124	-36.8937629264257
124	-35.266457712315	-34.7767573987192	-43.9697565643844	-35.3340059407362	-46.4532248835605	-62.9696786846895	-46.5511800812319	-38.2036859023592	-45.4832297453675	-39.1032498281814	-32.9059443313887	-43.6469997135786	-33.2884737714962	-34.0359200991524	-49.6293133045826	-34.1574001131113
124.5	-32.9833170116042	-31.178587696255	-43.507477231158	-31.4403566056618	-45.3485114449786	-62.897158434426	-45.4255603304746	-36.6997166210537	-45.0265245947824	-37.3902295283574	-29.9955801840633	-43.0089536832351	-30.2181824260169	-31.3905499875825	-54.0278289073318	-31.4142769546549
125	-31.9107100933413	-29.0270996639457	-42.9417466332033	-29.207106445367	-44.1910697359436	-63.175028690995	-44.2462961456067	-35.7857808252372	-44.1802548460785	-36.4647383455884	-28.5245840353105	-42.3187522712603	-28.7097638212901	-29.8088132868014	-57.9196367272426	-29.8155281577044
125.5	-31.7141516871235	-28.2951672337327	-42.5748671389338	-28.4603820043086	-43.1593798047668	-63.2223385589644	-43.2023965450675	-36.3785254360291	-43.096258448973	-37.4183643713403	-28.5849615027952	-41.8418895658443	-28.7951250089754	-29.4343749460738	-62.8898935360389	-29.4363352818479
126	-32.3033035944562	-29.1075966031128	-42.4777685950231	-29.3122213612078	-42.3091204961094	-62.5366495020384	-42.350530020437	-38.9849178165836	-43.1431449617974	-41.0881513519093	-30.4279041524652	-41.6568129650386	-30.7681514882348	-29.8907999069302	-51.0428263063548	-29.9242388502959
126.5	-33.7453010343732	-31.7172551559575	-42.6095358739635	-32.0861214943004	-41.6781083151755	-61.4762355224818	-41.7238441250896	-41.8342276397283	-44.9303606851138	-44.760358070322	-34.5058740602187	-41.7335702532767	-35.4174586079872	-31.3300472119771	-46.5645758857864	-31.4621524267181
127	-36.3309285279057	-36.5912149955681	-42.844845002335	-37.7656238135068	-41.1636931393406	-60.4614812639374	-41.2150467101624	-42.9773956161419	-47.9602999305177	-44.6362101503936	-40.800988438117	-41.9494393021812	-47.1392861182057	-34.9448038715019	-45.1803055811681	-35.3769831303914
127.5	-40.9861629378272	-39.5763631076849	-43.1014673703559	-42.1264666749012	-40.4574180061049	-59.799021259807	-40.5082530565839	-43.2204139963924	-50.7470202126416	-44.0650535695219	-40.927745426589	-42.2441447082004	-46.7532988334051	-38.0055878964916	-44.7273526689053	-39.0443367749975
128	-52.9253140412304	-36.3874643419518	-43.4180514451261	-37.3464025713255	-39.5853577626632	-59.4185158935489	-39.6307242178932	-38.3483724549417	-54.8964888480332	-38.4456080736527	-39.9903427788449	-42.6660717612501	-43.3631559000359	-33.7135146369817	-44.0242544530626	-34.1378963273364
128.5	-46.4791246187595	-36.0969628724149	-43.9219425713413	-36.880133857062	-38.7958945848936	-59.1547778185045	-38.8360646878605	-35.2086390976864	-67.7633319180329	-35.211051421699	-42.5446647443141	-43.2956212517519	-50.536429150257	-31.842489252763	-44.1458220989656	-32.1058509231844
129	-39.3677399607462	-40.1747874469849	-44.5151963898176	-42.1682647960578	-37.9945770541825	-59.3203875911844	-38.0266994840148	-34.9128424776607	-65.5313315837572	-34.916610589572	-39.0626741700723	-44.0310267561008	-40.728274059943	-32.7300743040831	-45.2292494773599	-32.9814807915256
129.5	-36.0738065523292	-43.5084508841727	-45.0831884162928	-48.6778155462528	-37.110229829253	-60.0492801599816	-37.1323600282064	-35.9807769956511	-67.8098620217425	-35.983628134435	-34.9304160561265	-44.7985923365427	-35.4028881242443	-35.1396192727238	-44.7255563543978	-35.6457360238087
130	-34.3066949456703	-36.4537200126937	-45.1795550095446	-37.0790236026233	-36.2965225386068	-60.8006820733328	-36.3119444863441	-36.6298357289999	-52.1680204553584	-36.7528921073934	-33.5698180237476	-45.1750571875089	-33.880786263036	-37.1240766474989	-43.3265095629262	-38.3145063442851
130.5	-33.477654890282	-32.6348490880037	-44.6219004851226	-32.9187703374365	-35.5345299666191	-61.1093005646098	-35.5465778153127	-37.6083757437571	-47.0635366991838	-38.1309333132238	-34.2379688862476	-45.0000236180715	-34.6185698812533	-36.9998953412635	-43.4686992423001	-38.1096026968584
131	-33.3755088588461	-30.8794344524632	-44.4182183204422	-31.0760878676658	-34.7350618490176	-60.6413869972338	-34.7462230193361	-37.068214760806	-45.4311869980656	-37.7525256501081	-37.0383521515269	-45.3251941566103	-37.735789852875	-35.355663661611	-44.7079259894595	-35.8915555512513
131.5	-33.9435591553974	-30.7654706239916	-45.4869148508612	-30.9144295550948	-33.9160144039556	-59.6575404916416	-33.9276078152695	-33.8192240653256	-44.2931934810788	-34.2271920651024	-39.7951061939347	-47.0401842854436	-40.7026411173288	-34.1154795808076	-46.1943306752786	-34.3932683003693
132	-35.2373518015371	-32.3417988855273	-46.8747769341727	-32.4974841525696	-33.0986043572215	-59.2269736528659	-33.1092085468004	-32.1229250873751	-43.0064992074553	-32.4925640726518	-35.8244445500211	-48.8177071263934	-36.0481070554955	-33.8051194377084	-49.5353045872984	-33.922781269588
132.5	-37.4702972504869	-36.1353441453943	-46.0270727588383	-36.6051175329131	-32.3370793037753	-59.4131187099998	-32.3456025780628	-32.2272045020279	-43.6229495214501	-32.5541337161568	-32.6305967167436	-47.6938215492814	-32.7681018607351	-33.7520999397307	-52.6831945650956	-33.8080070708012
133	-41.2494953170643	-42.3777934586095	-44.5072057070387	-46.4943285675452	-31.6338599929033	-59.6554991704989	-31.6407142921877	-32.4532391107514	-47.2887996541368	-32.5982696983067	-32.1218241273702	-46.0486478760963	-32.3013163511916	-33.7944243144187	-49.0029360245682	-33.9273355681742
133.5	-49.0230439204115	-39.1315061495037	-43.9586035563215	-40.8647436887551	-30.9319844858546	-60.2472326306713	-30.9370720963258	-32.4498976071421	-50.8198296060413	-32.5135729051732	-33.9323960953228	-45.402979399438	-34.2535281424309	-35.4432116811828	-48.4048045184495	-35.6685543555258
134	-54.7232622361141	-36.624935960579	-43.9097387361115	-37.5232904689959	-30.3026663991543	-61.0182933737119	-30.3063511305723	-33.7342737551453	-51.5961557781431	-33.8059166838379	-33.2884548502223	-45.111921316692	-33.5836532386802	-41.1078071449082	-47.7253486820967	-42.1751525698229
134.5	-43.5542186645865	-38.4876311559727	-43.7347843293426	-40.0288034459988	-29.7925406167042	-60.4010597964257	-29.7963173926241	-34.2481724629148	-66.3971089528392	-34.2508211038546	-29.9768974338829	-44.595151035175	-30.129501752651	-37.0920699856829	-44.2501107266415	-38.020085104129
135	-39.2555976773261	-43.5535783686737	-43.990517686886	-53.7438483606752	-29.3272603024607	-59.0203288842727	-29.3319237877003	-31.8267613427182	-50.7407655920709	-31.8828903438794	-28.7702164221249	-44.4542581484895	-28.8891524328774	-31.3453429178248	-42.912280123786	-31.6591677819628
135.5	-36.9048483512507	-40.1796366228595	-45.5406406203622	-41.6732014064086	-28.9289878578566	-58.3682595114154	-28.9339321524274	-30.4076349094511	-45.964746911134	-30.5301485350019	-29.6959314148002	-45.5693262374859	-29.8097261427434	-29.1458194048565	-44.6737473671849	-29.2691709213149
136	-35.5873236234213	-35.2506147644674	-48.1868711262305	-35.4773109326935	-28.6412492230288	-58.7129351003876	-28.645523172698	-29.9584956525086	-46.3101047911649	-30.0602851408546	-32.7133760727148	-48.011111508145	-32.8435436710433	-28.3989638421818	-49.9222812036618	-28.4296530821832
136.5	-34.9838408636955	-32.4231842382769	-48.9367909154518	-32.5212044043417	-28.4013698594189	-59.5282728997633	-28.4047215319502	-29.9200477220715	-48.5526223270665	-29.9799604429375	-36.2327889023359	-49.0980254568261	-36.4633236560284	-28.4800981484399	-57.9454729288641	-28.4850127978497
137	-34.9660815072355	-31.5178035419772	-47.2010228287821	-31.6367623895527	-28.207604536538	-59.9799402956057	-28.210493188106	-31.7542589828556	-49.2338833018392	-31.8325533861164	-31.2126793529363	-47.2212547075318	-31.3229419561724	-30.846080965398	-54.3240427537775	-30.8656227785614
137.5	-35.5000986914822	-32.5900632500461	-45.4346883128564	-32.8217244916838	-28.1163616684235	-60.2050505182122	-28.1190473202058	-34.0655630291781	-46.9811754645894	-34.2933681789897	-27.3846143011409	-45.0846605152565	-27.459000728788	-40.2684133305109	-48.2637086334037	-41.0187036536227
138	-36.6267031051567	-35.8696990533764	-44.3420703241711	-36.5356120254543	-28.1257541915559	-60.6159665152924	-28.1282026091636	-31.2367820257164	-42.9006713111166	-31.5434281482435	-26.2631765177233	-43.660352217663	-26.3429853714301	-36.9107850496601	-44.7033956373588	-37.7003812925528
