Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
141.5	-39.5865648017418	-35.4573908039587	-45.4539686282413	-35.9153461178235	-31.260736601029	-61.6087281297803	-31.2647469822876	-51.2264910935357	-58.7154075854527	-52.0792649406387	-36.6157727730293	-46.7040689631657	-37.0636468910332	-36.8626245763533	-47.3995842850815	-37.2644376903462
142	-37.6843338868062	-34.936856674763	-44.691909214862	-35.4225207608252	-32.4428228566068	-61.6527333967975	-32.4480354501398	-47.7770257188055	-59.8053896768749	-48.0581700297626	-32.7281259752202	-45.9438414850301	-32.9403430915361	-36.4499273855616	-45.8398372844526	-36.9808991871935
142.5	-36.5057655865988	-36.9530443935	-43.7121640517098	-37.981754574071	-33.9111321992306	-64.5467954034059	-33.9148854332062	-45.1960330158466	-59.5516914183001	-45.3583290860191	-31.4029584385423	-44.5374564035898	-31.6192830076375	-38.3301644920803	-44.1388715485359	-39.6525441979278
143	-35.8538081430491	-41.2565990652001	-43.5014053557701	-45.196817618751	-35.7132214351555	-74.0727131988966	-35.7138551105127	-44.9167462943326	-60.658292175369	-45.0340965455685	-33.3433440956189	-43.6910047575227	-33.7639535185976	-40.3215843165075	-43.4529308396069	-43.2141202329766
143.5	-35.6316891519272	-43.2964743020327	-44.2619522004495	-50.3006935590645	-37.7843973388176	-67.5627424762124	-37.7889700988949	-46.3120653668605	-61.4850243904233	-46.446086170167	-37.9988660506441	-43.7245840923705	-39.3511711135189	-40.062811959966	-43.8039627257895	-42.4477179900832
144	-35.7948854619079	-38.3096062489129	-45.1109678987719	-39.3270954212831	-40.4724815496973	-61.6515756844079	-40.5057119335216	-47.0179057364699	-61.6123075573739	-47.1713654996231	-38.7144651259139	-43.9104972609812	-40.2775987004562	-36.3388672485702	-43.9408003360345	-37.1675041687598
144.5	-36.3341649241136	-34.6616694854514	-45.4323684679428	-35.0414796010036	-43.7782494419166	-58.9105895480488	-43.9135494233026	-48.1058283775451	-59.5858153913425	-48.4262395696067	-33.3038078130837	-43.7740943701472	-33.7121387130665	-33.8335082435987	-44.531622809426	-34.2200129411556
145	-37.2730889680865	-33.694875999219	-46.4814617213299	-33.9297397575569	-45.3848586075808	-56.9837573094797	-45.6962978615182	-52.5971354520007	-56.9645262535248	-54.5749723939165	-31.6947610833234	-44.3697230576618	-31.9359125428152	-33.970046625281	-47.4019685359121	-34.1717143925897
145.5	-38.6779185661316	-35.0865243207032	-49.4101832405185	-35.2500435102195	-44.0006443799627	-55.8143742166325	-44.2965284193272	-52.6028107276221	-57.4575515135438	-54.322554014759	-33.5009069985299	-46.4554541776897	-33.7266252227781	-35.7970690926618	-53.2845106636373	-35.8752214191077
146	-40.6890499951608	-38.7379243807729	-53.8709158971397	-38.8732037503094	-42.0138044610416	-55.7633778581112	-42.2009373046281	-49.5997967408639	-62.6723187653427	-49.8193104068498	-38.5717901831683	-49.0948133693519	-38.9749566294372	-38.3722057707575	-57.3102535247486	-38.4280228879643
146.5	-43.611344870234	-46.7034567439401	-54.9360771153503	-47.4104097291292	-40.6897466375697	-56.7769217199912	-40.7980067728248	-49.7821456456731	-67.4095376429392	-49.8577979631634	-42.7002232390666	-49.806003579352	-43.6407816869491	-43.7186137576319	-57.2094841741555	-43.9174994797098
147	-48.2256191448775	-47.4719446533364	-52.802988166855	-48.9778666775313	-40.0112983687503	-58.6772295645218	-40.0707495323117	-49.3754109258183	-64.6859241329075	-49.5051903378524	-37.5338844959387	-49.2386083145068	-37.8375581687203	-44.6099044294204	-55.0330626596355	-45.0229092214462
147.5	-56.7396912121179	-41.4588840461307	-50.7318418215871	-42.0052993920852	-39.875996149745	-61.4581873489202	-39.90627072374	-49.8128791542759	-72.933840666033	-49.8340993182898	-35.9931602544666	-48.6163962504792	-36.2372838256424	-41.9272690841607	-51.4057620687391	-42.4468524043026
148	-53.517886293423	-41.040237035732	-48.7567287730246	-41.8451712867077	-40.4499510239369	-64.8181509731379	-40.4658643051486	-51.6277557130481	-62.5640591833499	-51.9927410623987	-37.6674963057758	-47.9237457399916	-38.0975103897244	-43.5175297980424	-48.8213573729335	-45.0347820610647
148.5	-47.0859536305126	-43.1370177774791	-46.8267470128929	-45.5599421931216	-41.9671213571975	-66.4842169481494	-41.9824973556035	-46.5205885432178	-55.7212963882633	-47.0767827788729	-40.2245162047754	-46.9349713062994	-41.2663261093371	-40.9856267479433	-47.3145839104005	-42.1369089709679
149	-43.6174816759201	-43.1956701236341	-45.0047279072788	-47.8721644839715	-44.8034694798456	-65.3246906269738	-44.8421591693974	-43.052844587915	-53.4139482258477	-43.4720892703741	-40.1934718275608	-45.5723886125674	-41.6797057106191	-38.8912091800055	-46.4806199090058	-39.7224831275083
149.5	-41.4578497942164	-39.6889875269974	-43.4042088887975	-42.0929665337297	-49.6820945895251	-63.866062230222	-49.8510642132245	-42.4460894844341	-53.4369113723643	-42.8063274868409	-38.6261567245803	-44.102622388916	-40.0732051490501	-38.7280231935425	-45.3677212932594	-39.7892158900957
150	-40.0472733690711	-36.918240113444	-42.184127042587	-38.4514564441099	-58.7077777533674	-62.6475120984055	-60.9529117857051	-43.1786817528681	-53.7860986102578	-43.5737254105035	-36.8937990012921	-42.9148178987174	-38.1430467149752	-37.448814159991	-44.1358268284712	-38.4970012586307
150.5	-39.1444169339845	-35.2645952266822	-41.3545402797354	-36.4911114391862	-53.9948763894288	-61.3326926884901	-54.8811391484939	-43.444888802846	-53.3982065255344	-43.9076817388506	-34.6596270237249	-42.150064668166	-35.5120709072956	-35.5387817048118	-43.6888489511541	-36.2604930698603
151	-38.6273268858262	-33.75181187106	-40.6395756066376	-34.7467743620875	-48.3203249257742	-59.7474052395104	-48.64481372118	-43.2883082065044	-54.1641668128539	-43.6586332981846	-32.7483900890374	-41.5652080028839	-33.3597727160097	-33.6971892516745	-42.5132109301042	-34.3086922557238
151.5	-38.429767048076	-32.1388796805873	-40.0048618556076	-32.9139935832015	-45.7122325134832	-57.9626616693818	-45.978923102344	-43.5964885644599	-56.9714558226677	-43.8008821125064	-31.9069108887975	-41.1341710976534	-32.4594898263786	-32.1392089085558	-40.308886321732	-32.8573844649171
152	-38.5166352224457	-31.0740750915052	-39.8985375919061	-31.6843032805748	-44.3090958594467	-56.3494104048851	-44.5894421206073	-44.4010610922127	-60.1614145427666	-44.5178973620825	-32.2005912854819	-41.3088015649008	-32.7695779052411	-31.5252487616466	-39.396441580804	-32.299345260803
152.5	-38.8738080500275	-31.0342255413289	-40.4837450032603	-31.5575049690894	-43.8858677857813	-55.344241398327	-44.2079382958091	-45.7084270427934	-59.7129401218594	-45.8846714825227	-33.1822648934787	-42.2106795406244	-33.762539511203	-32.041323608419	-39.6707032873097	-32.8642127534194
153	-39.5048570973125	-32.021090082561	-41.2748516170407	-32.5700856151351	-44.6740031701233	-54.9588670613956	-45.1010498023883	-47.5751479064064	-54.6719368927674	-48.5178833691577	-34.1167380615856	-43.2358724252712	-34.6841976771383	-33.0027504807443	-39.5928705512656	-34.077766452639
153.5	-40.4325913899119	-33.7574808814109	-41.9451067885992	-34.4724367058264	-46.8382272236435	-54.6081833412128	-47.6323546560855	-48.692340452217	-51.2459901098892	-52.2130101517796	-34.9469236479107	-44.0008174682568	-35.5235681833	-33.7737840666258	-39.9677964253235	-34.9668726175681
154	-41.7064122420344	-35.850850914168	-42.9718458903686	-36.7877382698023	-50.1192159579243	-53.9450778789122	-52.4431632517226	-47.010518761461	-50.6655580159918	-49.4595385403719	-36.4509532709753	-45.0818280336684	-37.0911501201549	-34.5592515574611	-42.4632529294165	-35.3269754167533
154.5	-43.4206937235062	-37.8634465115359	-44.7555206526029	-38.8572999119122	-50.7899448412705	-53.4246621201325	-54.2114097431348	-44.3941947514074	-52.6070448208733	-45.1046521123003	-39.1041898495907	-46.9620158697432	-39.8808992135203	-35.1113222211145	-46.8566541300408	-35.4120695025626
155	-45.7611311725708	-39.0253789270235	-47.1422390001494	-39.7531208741158	-47.6269510513179	-53.3939230569256	-48.9642829203855	-42.4011600025053	-55.5354718608586	-42.6174940766512	-41.8118245792826	-49.5016981802167	-42.6221991631114	-35.8038678621308	-50.8059804957181	-35.9433532293137
155.5	-49.142615307759	-38.2749449709659	-50.2425316983545	-38.5601843967883	-45.0433629032682	-53.8831115591526	-45.6512896734029	-41.0994591919247	-57.2639415123516	-41.2057857017471	-41.9788516640991	-52.750616430734	-42.3585643878921	-37.9363708788939	-55.2212667003364	-38.0182898024772
156	-54.7678099875775	-37.4577045050924	-55.5365501528021	-37.5258287191191	-43.8188437880352	-55.0403337670196	-44.1596962845292	-40.3372876180773	-61.7339026491016	-40.3688886965264	-40.7551193653061	-58.4050266217851	-40.8303770819827	-44.1586074804934	-56.0694763836066	-44.447724101418
156.5	-65.2709530385918	-37.1916920639319	-61.1145757262024	-37.209327142571	-43.4457597040485	-57.2300590766272	-43.6313699010146	-40.1923664984574	-66.4396809819436	-40.2026838595119	-39.8705570329606	-63.636704633062	-39.888841548433	-43.0600402339103	-61.0626220405881	-43.1293809871973
157	-55.5119121440632	-36.8310875899744	-55.7099794722319	-36.8876752104233	-43.673883119362	-60.882266097698	-43.7572721244408	-41.076322019326	-57.6449300570779	-41.1730947868129	-38.9134804921048	-56.1641896059336	-38.9960530016618	-36.2731471042673	-58.3184217232344	-36.3003500720912
157.5	-49.9247406678671	-37.3186675395861	-53.4203350162798	-37.4265624956952	-45.3087779636914	-65.8364159132847	-45.3474102757124	-43.5373813524157	-56.5215800413954	-43.7615234055152	-38.9174648762348	-52.9221428014431	-39.0937024887528	-34.8423546045445	-50.7906011233008	-34.954179605948
158	-46.7016059002826	-38.3711817578914	-52.9565499724526	-38.5249667842798	-49.6221347319204	-66.1300844972111	-49.7202841121426	-47.9860286322233	-61.3611404964678	-48.1904152120559	-39.4346783632351	-51.3892288903257	-39.7208041540296	-35.9766799737157	-50.478250287207	-36.1335158721154
158.5	-44.5340701993817	-39.4121470194765	-53.2281582133514	-39.5963777896137	-58.2440645807455	-61.9081412826735	-60.6862507476754	-53.764740509908	-67.500880158573	-53.952465807497	-39.1429043840057	-50.5110954752766	-39.4719952634025	-37.935246329113	-52.9270828568066	-38.0750675085511
159	-42.9737243819931	-43.1698781236456	-54.5430912522876	-43.4985739102686	-52.1463480693019	-58.9906174136688	-53.1525797582006	-55.794951922817	-60.8334763863691	-57.4281356100042	-40.8838743393327	-50.4656406984481	-41.3905068693625	-41.7545379271512	-53.1632348014005	-42.0804561383728
159.5	-41.8153492925333	-49.5653415703177	-56.2363626320552	-50.617904173377	-46.9459064298901	-57.5126690095903	-47.3448414150032	-53.9393521631566	-61.5254103448215	-54.7713336722606	-49.8180289397103	-50.8548584337803	-56.5469044557333	-51.0127407035175	-53.462193862828	-54.6672079252341
160	-40.9478041998982	-36.7140228575177	-56.180170273621	-36.7634125948215	-44.6182701671841	-56.8652514524055	-44.8851792102649	-53.7506119621398	-67.5850511783371	-53.9340459498039	-38.1339444083561	-50.8608888999841	-38.3721464775725	-37.7590780680306	-54.8426559796536	-37.8449224082401
160.5	-40.3039751680459	-30.3865560400457	-53.2200760758912	-30.4092319963894	-43.2827623814873	-56.4665617468149	-43.4965839899277	-55.281831265086	-75.5537231755697	-55.3228179547086	-30.2942566973168	-50.3125408488698	-30.3377204550838	-30.3777681748016	-53.4473828407836	-30.3992413397685
161	-39.8401360373812	-26.8265060072596	-49.5187870398382	-26.8499335672949	-42.2549214561852	-56.2507321108446	-42.431526695998	-54.748841591631	-85.6433732694065	-54.7523775564044	-26.1281069395172	-49.0541236569323	-26.1503038234461	-26.4989616077018	-49.6469867232488	-26.520049626207
161.5	-39.5261701054406	-25.0991745593114	-46.8756471206512	-25.1281202245147	-41.6921197140992	-56.472481345391	-41.8390371401585	-55.4904946250746	-74.0161770508104	-55.5519108703669	-24.1096552123014	-47.4184492728332	-24.1299750624854	-24.905897740734	-46.8541589796074	-24.9337171828821
162	-39.3404489943269	-24.8710871330247	-45.3841324130633	-24.9098500532783	-41.7784003235129	-57.2473991883399	-41.9034614907626	-65.243993454425	-77.4234142358666	-65.515220510473	-23.7537233990885	-46.0811582312801	-23.7792101539977	-24.9309437611175	-45.4868545074412	-24.9693242806648
162.5	-39.2669394563183	-25.734722863762	-44.728746995257	-25.7898206149075	-42.6605555667812	-58.5077637267723	-42.7750476675237	-53.3273384471632	-68.3701423702027	-53.4655020937365	-24.6135106431868	-45.276029888468	-24.6509564620748	-25.6469568146275	-44.4258536159164	-25.7048712913999
163	-39.293469248621	-26.6306843054224	-44.6042429823771	-26.7004937593392	-44.1303734563229	-60.0489250639175	-44.2429757141724	-47.3609636313841	-58.8479771447495	-47.6808372927281	-25.6572044138995	-44.9418470015488	-25.7087145877466	-25.9125316249479	-43.1354370757623	-25.9956395686363
163.5	-39.4106374773734	-26.5565219451198	-44.9390037288154	-26.6200121569606	-44.9871455565368	-61.4913991676824	-45.0853794566802	-45.8451986059126	-55.0840330891701	-46.3962094619052	-25.8729893930557	-45.1063965064221	-25.9251145349621	-25.792252196723	-42.6569694372758	-25.8825799371489
164	-39.6111031321511	-26.0233065126502	-45.9647448279522	-26.0675501458726	-44.7706368004452	-62.3960802236953	-44.8463233664771	-47.5759502177679	-54.4944684218221	-48.563029608165	-25.6838870877872	-45.9712226972017	-25.72472759957	-25.7484262214898	-44.0451478213451	-25.8131921240457
164.5	-39.8891054975581	-25.8202651842468	-47.778381618687	-25.8480213669702	-45.0863386963455	-62.5966506490955	-45.164076850764	-51.756096520826	-56.8110053769195	-53.3818208014054	-25.8489873595206	-47.4939303321205	-25.8788261420299	-25.7012859157271	-48.0114927622335	-25.7268742736192
165	-40.2401316617807	-26.3267107506693	-49.939174705017	-26.3456553227608	-47.2100123747988	-62.2569725933978	-47.3480417362546	-52.6572418131355	-61.6539850070487	-53.2420628118023	-26.6792828855034	-49.1302681968733	-26.7040527530863	-26.0866113105084	-52.5491876850866	-26.0964291849811
165.5	-40.660679333438	-27.6126614291762	-52.1558365802163	-27.6279452085913	-51.996827768607	-61.5895583763864	-52.5021055782738	-53.3589041106105	-62.1984584000137	-53.9668600852846	-28.0449819779006	-50.7195797805298	-28.0685053820617	-27.4162917589937	-51.5111144906491	-27.433240959703
166	-41.1480812412937	-29.4751918447132	-55.0891728361583	-29.4871312596614	-59.4200290150771	-60.6812468834544	-65.4053295640583	-60.5133327770659	-61.8036959738373	-66.4132750051555	-29.5624921433771	-52.9284365130239	-29.5825457350693	-29.432796810072	-52.1195263839119	-29.4562544170904
166.5	-41.7003669679703	-31.7156181338966	-59.4355253750756	-31.722965994834	-54.1086654836378	-59.5890395187421	-55.5541694312598	-56.5442212838182	-65.9674690198132	-57.0708762854595	-31.1680936168802	-56.304928421685	-31.1814216806985	-31.3662041610468	-56.5318096802187	-31.3794440879546
167	-42.3161421479428	-34.2554925130351	-63.5736792462871	-34.2605766802003	-49.2080564734485	-58.5006772573663	-49.7518422692436	-52.618505694868	-62.2688847164963	-53.1167234216691	-32.9772347541877	-61.9600637399953	-32.982727329399	-33.3235337495104	-63.3558718084488	-33.3278466171593
167.5	-42.9944646342725	-35.657617368184	-60.6167497012679	-35.6715029849182	-47.1291170929975	-57.8040558314434	-47.5177852150069	-53.4641395922728	-57.2301056641372	-55.8309759121351	-33.7334360370878	-65.9473402126226	-33.7360453391188	-35.5388242180285	-65.0144778771979	-35.5437272426432
168	-43.7346922959002	-33.7393444903615	-58.2108683759494	-33.7548829732994	-46.9614431237506	-57.8955874088339	-47.326617827552	-55.6172413287029	-55.7351962625822	-71.3367673082447	-32.096540522405	-60.9387410147536	-32.1022139811882	-33.8652882500969	-63.1977159055287	-33.8703557633921
168.5	-44.536266140999	-31.0180840218375	-58.1305011906075	-31.0265361316591	-48.4826742469667	-58.8451035654855	-48.9017845972647	-54.5885068157538	-56.6920694573211	-58.7462057679998	-29.9787496809364	-60.2222480744605	-29.9828577700914	-30.8851529560687	-59.544134536467	-30.8910710523237
169	-45.3983727569966	-29.1299879507969	-58.1246964007064	-29.1354655129688	-52.4115853044332	-60.2847806625114	-53.1852911861046	-51.2422067025005	-59.7921017125956	-51.8954056629037	-28.6064623518426	-61.149302350887	-28.6088812704299	-29.6593883476521	-57.5753611843123	-29.666411597894
169.5	-46.3193976474537	-27.9679409404007	-58.1130292002153	-27.9721432261713	-59.8412990155913	-61.9759303487125	-63.9495996874473	-48.3345442430362	-63.9321899784718	-48.4559036875035	-27.9049296926021	-61.3530045181727	-27.9068933920138	-28.6375295768472	-58.4759422867417	-28.6420394935085
170	-47.2960320697543	-26.7747076794145	-60.0612623963066	-26.7767458040658	-54.3655296206258	-64.3695896481826	-54.822653646263	-46.8242571379308	-64.0298323426534	-46.9077005940033	-27.0881768046693	-64.3302129729382	-27.0889964418969	-26.5491640009034	-61.4416920666237	-26.5505719984651
170.5	-48.3218326704296	-25.2759009135093	-65.3926219449114	-25.2763237119217	-50.0777718076709	-67.1845047477329	-50.1631551576997	-46.4499708841879	-64.2826625627887	-46.5221010047181	-25.757303207243	-79.4099523997011	-25.7573219364905	-24.5846720497381	-62.5975370746153	-24.5853583783824
171	-49.3849830268675	-24.0051039226913	-75.3978242255738	-24.0051354374406	-48.4552459181834	-66.8143915657769	-48.5190807292925	-46.6100171939139	-72.1548683691904	-46.6221484456578	-24.4843536489604	-64.0966553356249	-24.4848285224072	-23.4924006572836	-71.4048228937058	-23.4924708909919
171.5	-50.4650705740757	-23.2147609239194	-58.1045643403164	-23.2161698052422	-47.8232992798339	-63.8167764935189	-47.9339508088855	-46.9098671505704	-67.3077973447026	-46.949676054175	-23.6267581454149	-55.0008636610172	-23.6299242995822	-23.1881879937306	-56.9296109361713	-23.1900234066505
172	-51.5291355854549	-22.9017843172557	-52.0788284159575	-22.9070365321352	-48.1971716644938	-61.4743659421702	-48.4063327889372	-47.5467731964637	-60.0597528024253	-47.7973583673274	-23.2234136123904	-49.9464175217683	-23.2326594472047	-23.3014537694614	-49.5606685511117	-23.3117428646797
172.5	-52.5285336595784	-23.1823289307665	-48.9713598627044	-23.1937960531633	-50.4694956957558	-60.1978356644359	-50.9583313330556	-49.0813818618503	-58.5418078748517	-49.6032666933747	-23.3902673505183	-47.0959256266303	-23.4088088660652	-23.5677008727688	-46.5070155196874	-23.5898297214589
173	-53.4004582232853	-24.151339974682	-47.1784447181098	-24.1730248850472	-54.987778451783	-59.6877227645925	-56.784768582344	-51.8130357553789	-60.3511818202391	-52.4681446233343	-24.2217616289044	-45.4346338599615	-24.2547335796728	-24.1884600960581	-45.47500954212	-24.2208753270051
173.5	-54.0794289827053	-25.7027380252499	-46.2031419422115	-25.7416144475169	-58.1987628091174	-59.7785705593443	-63.3565488509843	-54.8824599495834	-63.428112326644	-55.5363478992625	-25.6313960013778	-44.5740924802809	-25.6871530184613	-25.4607775902878	-45.0975865869988	-25.5082536922889
174	-54.5194407626343	-27.3262521960867	-46.2358508478366	-27.3824385349743	-57.9970870984532	-60.6911077842852	-61.3485216358016	-55.8543540914374	-63.879032116421	-56.5991255815706	-27.1654967807762	-44.7298893269267	-27.2422643485425	-27.085788005531	-45.1731123354095	-27.1537783056598
174.5	-54.7151210572127	-27.8136459811876	-47.3729680706571	-27.8619815282396	-58.1445137420557	-62.7270522625231	-60.0029288846871	-54.6636819071272	-66.0210936994512	-54.993622479554	-27.708023457177	-46.0296337860384	-27.772416500704	-27.977808113282	-46.542821731065	-28.0386667652883
175	-54.7043846703429	-26.7398683222114	-49.4287461214912	-26.7633142974903	-55.7338860120718	-66.0375140609025	-56.1589983936538	-52.9014258808503	-76.8967695617231	-52.918768583974	-26.7930995302152	-48.3247547795628	-26.8237296993345	-27.1643082104245	-49.5247129042259	-27.1896016504909
175.5	-54.550097642631	-25.1186828964565	-52.8374483516382	-25.1260326910799	-51.1224751363338	-71.1654293135376	-51.1656914698448	-51.9726230612728	-69.3477339268262	-52.0528422024085	-25.3046986820933	-52.0711184728928	-25.313852450918	-25.1747720384515	-53.1296793286484	-25.1817325564643
176	-54.3166840131364	-23.5778326875884	-60.5587094228571	-23.5787031302319	-47.1393903153967	-82.85416133939	-47.1405554214614	-52.8161304668285	-66.2678518600852	-53.0168593934843	-23.8175594087291	-60.42099116151	-23.8185088948251	-23.344083507705	-58.56754533875	-23.3453881857689
176.5	-54.0559833852923	-22.4634542583136	-63.4322069719776	-22.4638017355939	-44.3318050929955	-79.1123758564487	-44.333249865512	-55.636458716551	-69.690644534417	-55.810658088459	-22.6549660664195	-62.1700155797756	-22.6554516943324	-22.2973076818286	-68.6111578617931	-22.2974091674155
177	-53.803955054945	-22.0156661177444	-54.4550958376911	-22.0181433412634	-42.6375760646953	-72.6693146253571	-42.6418895280275	-58.4797231641168	-81.8956812297736	-58.4995466168838	-22.0603728197938	-53.7933312469676	-22.0632877905958	-22.0322959789721	-54.8288585899036	-22.0345775927246
177.5	-53.5832092493745	-22.2077619029113	-50.412128987316	-22.2143335789376	-41.7766948580841	-70.9624516272505	-41.7819365403533	-57.3489726770636	-77.5878149463126	-57.3902739571015	-22.0285751287787	-50.0506570236534	-22.0354287288238	-22.3535188909136	-50.6413670588884	-22.359965358124
178	-53.4069807755412	-22.7835108709815	-47.9351718168493	-22.796793442899	-41.2134061193997	-71.1915344982477	-41.2177731859319	-54.3541433417698	-92.0277257083792	-54.3548854430472	-22.3322530854106	-47.8080826356038	-22.3445789531674	-22.9844280440869	-47.9713392711508	-22.9982249865473
178.5	-53.2825593918733	-23.3971819885568	-46.7690854489219	-23.4172080194615	-40.4919763108986	-72.7049576327393	-40.4945861676186	-51.8001753372624	-71.0743442334688	-51.8518106281836	-22.6759792821539	-46.7936918712088	-22.6928392125044	-23.4964308958549	-46.3968028187356	-23.5187595771408
179	-53.2137198293062	-23.767713258857	-46.6712470061227	-23.7900256481383	-39.8854168096866	-75.8527922640632	-39.8865160729841	-50.4127128778215	-64.7040412643488	-50.5774773808172	-22.8717151211591	-46.7483724898969	-22.8895392978411	-23.6390246935737	-46.7628008424344	-23.6602310757586
179.5	-53.2022774663014	-23.8103800266568	-47.0891918210219	-23.8308409758828	-40.0590288124842	-82.3880847860818	-40.0592828462321	-49.2061410818608	-62.5089147025767	-49.4140440203847	-22.9109922004828	-47.1417122340623	-22.9274182584829	-23.4965932885521	-48.5887750516398	-23.5100593087653
